"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ165","FSD165N","FSQ012","FSD012N","FSD230","FSD230N","FSD795","FSD225","FSD235","FSD855","FSD860","FSQ865","FSQ162","FSQ760","FSD760N","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
91980,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,2,,,,,2,,,,,
91981,1,2,3,1,3,1,2,2,2,,3,3,3,,,,,,3,3,1,2,1,7,1,7,1,7,12,22,600,2,,,1,1,2,,,,,,,,,,,
91982,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
91983,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
91984,1,2,2,1,2,1,1,2,2,,,,,,,,,,4,4,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
91985,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
91986,2,2,2,1,2,1,1,2,2,,2,2,3,1,2,,2,2,4,4,3,2,1,2,1,2,1,2,12,18,250,2,,,1,1,1,1,1,1,1,36,1,3,,,,
91987,1,1,3,1,2,1,2,2,2,,3,3,3,,,,,,3,3,1,2,1,3,1,3,1,3,12,4,540,2,,,2,,,,,,,,,,,,,
91988,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
91989,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,2,,,,,,,2,,,1,2,,1,2,1,1,13,1,2,,,,
91990,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
91991,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
91992,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
91993,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
91994,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
91995,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
91996,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
91997,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
91998,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,2,1,2,1,7,500,2,,,1,1,2,1,1,1,,8,1,2,,,,
91999,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92000,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
92001,3,3,3,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92002,3,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92003,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92005,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92006,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,5,2,,,,,,,2,,,2,,,1,2,1,2,12,2,,,,,
92007,1,1,1,2,,2,2,2,,,1,3,3,2,2,,2,2,3,3,2,1,1,3,1,3,2,,6,99999,500,2,,,1,1,3,,,,,,,,,,,
92008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92009,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
92010,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,2,1,2,1,2,12,2,340,2,,,2,,,,,,,,,,,,,
92011,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92012,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,1,2,,1,2,1,2,12,2,,,,,
92013,1,1,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,1,1,3,1,3,1,3,12,29,297,2,,,2,,,,,,,,,,,,,
92014,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92015,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
92016,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,4,1,29,337,2,,,2,,,,,,,,,,,,,
92017,1,1,1,1,1,1,1,2,1,2,,,,,,,,,4,4,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92018,2,2,2,1,2,1,2,2,2,,2,2,2,2,2,,2,2,4,4,3,2,1,6,1,2,1,2,12,17,54,2,,,1,1,1,1,1,1,1,24,1,7,,,,
92019,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92020,2,2,2,1,2,1,2,2,2,,3,3,3,,,,,,3,4,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92021,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92022,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
92023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,4,1,4,1,4,12,12,309,2,,,2,,,,,,,,,,,,,
92024,1,1,1,1,2,1,2,2,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92025,1,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
92026,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92027,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,1,1,2,1,2,1,2,12,26,259,2,,,,,,,,,,,,,,,,
92028,1,1,1,1,3,1,1,2,2,,1,1,1,1,1,3,2,2,4,4,4,1,1,1,1,1,1,1,12,18,300,2,,,1,1,3,1,1,1,,1,1,1,,,,
92029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92030,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92031,2,2,2,1,3,1,2,2,2,,2,3,3,2,2,,2,2,3,3,2,1,1,7,1,7,1,7,12,9,671,2,,,1,1,1,1,1,1,,5,1,1,,,,
92032,2,2,2,1,3,2,2,2,2,,2,2,3,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92033,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,1,1,24,1,99,,,,
92034,2,2,2,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,1,1,6,1,6,1,6,12,1,535,2,,,2,,,1,2,1,1,24,1,3,,,,
92035,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,1,2,,,,,,,2,,,1,2,,,,,,,,,,,,
92036,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,3,2,,5,77777,77777,2,,,2,,,,,,,,,,,,,
92037,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92038,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
92039,2,1,3,2,,1,2,2,2,,2,2,3,2,1,2,2,2,3,3,3,2,1,3,1,3,1,3,12,29,305,2,,,2,,,,,,,,,,,,,
92040,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,7,1,5,1,5,12,5,700,2,,,1,1,3,1,1,1,1,12,1,4,,,,
92041,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,1,2,,5,53,600,2,,,2,,,,,,,,,,,,,
92042,3,3,2,1,2,1,2,2,2,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92043,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,5,1,5,3,15,400,2,,,2,,,,,,,,,,,,,
92044,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92045,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92046,1,1,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92047,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,1,1,1,4,7,16,2,,,2,,,,,,,,,,,,,
92048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92049,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
92050,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92051,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92052,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,1,2,12,23,347,2,,,2,,,,,,,,,,,,,
92053,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,15,400,2,,,1,1,1,,,,,,,,,,,
92054,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92055,2,2,2,2,,2,2,2,,,1,2,3,2,2,,2,2,3,3,3,2,1,1,1,1,1,1,12,6,83,2,,,2,,,,,,,,,,,,,
92056,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,3,1,1,1,1,17,1,3,,,,
92057,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,2,,,,,2,,,,,
92058,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92059,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92060,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,1,1,1,1,12,3,200,2,,,,,,,,,,,,,,,,
92061,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92062,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92063,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,2,,6,235,99999,2,,,1,1,1,,,,,,,,,,,
92064,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,3,12,23,214,1,77777,77777,1,1,1,1,1,7,,777,1,77,,,,
92065,2,2,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,2,1,2,1,2,1,2,6,5,357,2,,,2,,,,,,,,,,,,,
92066,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92067,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,11,600,2,,,2,,,,,,,,,,,,,
92068,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92069,3,3,3,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92070,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92071,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92072,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92073,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92074,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92075,1,1,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
92076,2,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92077,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,4,1,4,12,3,200,2,,,2,,,,,,,,,,,,,
92078,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,24,511,2,,,2,,,,,,,,,,,,,
92079,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
92080,3,2,2,2,,2,2,2,,,1,2,3,2,2,,2,2,3,2,3,1,1,2,1,2,1,2,12,10,300,2,,,1,1,1,,,,,,,,,,,
92081,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92082,3,3,2,2,,2,2,2,,,3,2,3,2,2,,2,2,2,2,2,2,2,,,,,,,,,2,,,1,1,1,1,2,1,1,36,1,5,,,,
92083,2,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,2,1,5,1,4,1,4,12,7,649,2,,,1,1,2,,,,,,,,,,,
92084,2,3,2,1,1,1,1,1,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92085,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92086,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,7,1,4,6,28,503,2,,,1,1,2,1,1,1,,7,1,3,,,,
92087,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
92088,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92089,2,2,1,2,,1,2,2,2,,,,,,,,,,3,3,,1,1,2,1,2,1,2,8,22,201,2,,,,,,,,,,,,,,,,
92090,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92091,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,2,,,,,2,,,,,
92092,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
92093,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92094,2,2,2,1,3,2,1,2,2,,,,,,,,,,3,3,,2,1,2,1,1,1,1,10,27,182,2,,,2,,,,,,,,,,,,,
92095,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,3,12,3,390,1,1,390,2,,,,,,,,,,,,,
92096,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,7,1,7,12,11,523,2,,,2,,,,,,,,,,,,,
92097,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92098,2,2,2,1,2,1,1,2,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92099,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
92100,3,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,2,,,,,1,5,,,,
92101,1,1,2,2,,1,1,9,2,,,,,,,,,,3,3,,1,1,1,1,1,1,1,12,27,32,1,32,32,2,,,,,,,,,,,,,
92102,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,99999,398,9,,,1,1,1,,,,,,,,,,,
92103,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92104,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92105,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
92106,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,1,1,1,2,,3,99999,99999,2,,,2,,,,,,,,,,,,,
92107,2,2,2,2,,2,2,2,,,2,2,2,2,2,,2,2,3,3,3,2,1,1,1,1,1,1,12,11,36,2,,,2,,,,,,,,,,,,,
92108,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92109,1,1,1,1,1,1,1,1,1,1,,,,,,,,,4,4,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
92110,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92111,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
92112,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92113,1,1,1,1,2,1,1,1,2,,1,1,2,2,2,,2,2,4,4,3,2,1,1,1,1,1,1,12,3,301,2,,,2,,,,,,,,,,,,,
92114,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92115,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,3,1,3,12,20,300,2,,,1,1,3,1,1,1,,48,1,1,,,,
92116,2,2,1,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,1,1,1,1,12,31,62,2,,,,,,,,,,,,,,,,
92117,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,12,5,15,2,,,2,,,2,,,,,2,,,,,
92118,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,6,1,25,480,2,,,1,1,1,,,,,,,,,,,
92119,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92120,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,26,460,2,,,1,2,,,,,,,,,,,,
92121,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,2,99999,200,2,,,1,1,1,,,,,,,,,,,
92122,3,3,2,1,2,2,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92124,1,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
92125,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92126,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,1,1,1,1,1,1,1,12,7,16,2,,,,,,,,,,,,,,,,
92127,1,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,3,180,2,,,1,1,2,,,,,,,,,,,
92128,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92129,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92130,1,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92131,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92132,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92133,2,3,2,2,,1,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92134,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92135,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92136,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92137,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
92138,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
92139,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92140,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92141,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92142,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,6,12,4,150,2,,,1,2,,1,2,1,1,36,1,3,,,,
92143,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92144,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,1,2,,5,53,600,2,,,2,,,1,2,1,1,24,1,1,,,,
92145,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92146,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,
92147,2,3,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,1,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
92148,1,1,2,1,2,1,1,2,2,,1,2,2,1,2,,2,2,4,4,3,1,1,6,1,1,2,,6,206,500,2,,,1,1,2,,,,,,,,,,,
92149,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
92150,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92151,2,2,2,1,1,1,1,1,2,,,,,,,,,,4,4,,2,1,1,1,1,1,1,1,8,70,2,,,,,,,,,,,,,,,,
92152,2,2,2,2,,2,2,2,,,2,2,2,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92153,2,3,3,2,,1,1,2,2,,3,3,3,,,,,,3,3,1,2,1,7,1,7,1,7,12,15,55555,2,,,1,1,2,,,,,,,,,,,
92154,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,1,2,1,1,24,1,4,,,,
92155,2,2,2,1,3,2,1,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
92156,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,18,560,2,,,2,,,,,,,,,,,,,
92157,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,2,1,2,1,1,11,29,180,2,,,,,,,,,,,,,,,,
92158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92159,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,1,3,12,29,130,2,,,1,1,2,,,,,,,,,,,
92160,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92161,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,5,1,5,11,16,510,2,,,1,1,2,1,1,1,1,18,1,1,,,,
92162,1,1,1,1,2,1,1,2,1,2,2,3,3,2,2,,2,2,4,4,2,1,1,3,1,3,1,3,12,23,511,2,,,1,1,1,1,2,2,1,12,1,5,,,,
92163,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,1,2,1,1,60,1,2,,,,
92164,2,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
92165,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,4,1,4,1,4,6,4,390,2,,,2,,,,,,,,,,,,,
92166,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
92167,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92168,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92169,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
92170,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92171,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
92172,1,2,2,1,2,1,1,1,1,2,2,3,3,2,2,,2,2,4,4,2,1,1,7,1,7,1,7,1,2,55555,2,,,1,1,3,,,,,,,,,,,
92173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92174,3,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92175,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
92176,2,2,2,1,3,1,2,2,2,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
92177,2,2,3,2,,2,2,2,,,,,,,,,,,2,2,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
92178,2,2,2,2,,2,2,2,,,2,2,2,2,2,,2,2,3,3,3,2,1,1,1,1,1,1,12,30,181,2,,,1,1,1,1,1,1,1,36,1,3,,,,
