"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ165","FSD165N","FSQ012","FSD012N","FSD230","FSD230N","FSD795","FSD225","FSD235","FSD855","FSD860","FSQ865","FSQ162","FSQ760","FSD760N","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
98919,2,2,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,1,1,3,1,3,2,,6,280,490,1,17,99999,2,,,,,,,,,,,,,
98920,3,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98921,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98922,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98923,2,2,2,1,3,2,2,2,2,,3,2,3,2,2,,2,2,3,3,2,2,1,4,1,4,1,4,12,10,360,2,,,1,1,1,,,,,,,,,,,
98924,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98925,1,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
98926,3,2,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98927,2,3,3,2,,1,2,2,2,,,,,,,,,,2,2,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
98928,3,3,3,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98929,1,2,3,2,,1,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98930,1,1,2,1,1,1,1,2,2,,1,2,2,1,1,1,1,1,4,4,4,2,1,4,1,3,1,3,7,15,600,2,,,2,,,,,,,,,,,,,
98931,2,2,2,2,,1,2,2,2,,,,,,,,,,3,3,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98932,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,9,,,,,,,,,2,,,2,,,,,,,,,,,,,
98933,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98934,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
98935,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98936,1,2,1,1,3,1,1,1,2,,2,2,3,2,2,,2,2,4,4,3,2,1,4,2,,,,,,,2,,,1,2,,,,,,,,,,,,
98937,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,6,1,6,3,4,900,2,,,1,1,2,1,1,1,1,18,1,2,,,,
98938,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,1,15,37,2,,,1,1,2,,,,,,,,,,,
98939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98940,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98941,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98942,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98943,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,4,1,4,12,4,216,2,,,1,1,1,,,,,,,,,,,
98944,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,4,5,87,2,,,1,1,1,,,,,,,,,,,
98945,1,1,1,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
98946,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,1,1,2,1,2,1,2,12,30,76,2,,,,,,,,,,,,,,,,
98947,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98948,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98949,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,2,2,,3,177,460,2,,,1,1,1,1,1,1,1,36,2,,,,,
98950,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98951,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,1,1,12,12,42,2,,,2,,,,,,,,,,,,,
98952,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98953,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,12,1,9,,,,
98955,2,2,2,9,,2,2,2,,,3,3,3,,,,,,3,3,1,2,9,,,,,,,,,2,,,2,,,,,,,,,,,,,
98956,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,1,1,3,1,1,1,,5,2,,,,,
98957,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98958,2,2,2,1,3,1,1,2,2,,3,3,3,,,,,,3,4,1,2,1,1,2,,,,,,,2,,,1,1,1,,,,,,,,1,6,1,1
98959,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98960,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
98961,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
98962,2,2,2,1,2,1,1,1,2,,2,2,2,1,2,,2,2,4,4,3,2,1,3,1,3,1,3,12,23,360,2,,,1,1,1,,,,,,,,,,,
98963,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98964,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98965,2,2,2,2,,1,2,2,2,,2,2,2,1,2,,2,2,4,3,3,2,1,4,1,3,1,3,3,99999,46,2,,,1,1,1,,,,,,,,,,,
98966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98967,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98968,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
98969,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,4,1,4,6,9,600,2,,,2,,,1,2,1,1,999,2,,,,,
98970,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,4,1,4,99,11,99999,2,,,9,,,,,,,,,,,,,
98971,1,1,2,1,3,1,1,1,2,,2,2,3,2,2,,2,2,4,4,3,1,1,3,1,3,1,3,12,0,504,2,,,1,1,1,,,,,,,,1,2,1,1
98972,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98973,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
98974,1,1,2,1,1,1,1,1,1,2,1,3,3,1,2,,2,2,4,4,3,2,1,6,1,6,1,6,3,18,246,2,,,2,,,,,,,,,,,,,
98975,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
98976,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98978,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98979,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
98980,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
98981,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,1,3,12,16,55555,2,,,2,,,,,,,,,,,,,
98982,2,1,2,1,2,1,1,1,1,2,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98983,2,2,2,1,2,1,1,1,2,,,,,,,,,,4,4,,1,1,1,1,1,1,1,12,4,93,2,,,,,,,,,,,,,,,,
98984,2,1,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,2,1,2,1,2,12,17,500,2,,,2,,,,,,,,,,,,,
98985,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98986,1,1,1,2,,2,1,2,2,,1,2,3,2,2,,2,2,3,3,3,1,1,7,1,7,1,7,12,3,68,2,,,1,1,1,,,,,,,,,,,
98987,2,2,1,2,,1,2,2,2,,,,,,,,,,3,3,,1,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
98988,1,1,1,1,3,1,2,2,2,,1,1,1,2,2,,2,2,4,3,3,2,1,3,1,3,1,3,12,24,400,2,,,1,2,,,,,,,,,,,,
98989,2,2,2,1,3,2,2,2,2,,,,,,,,,,3,3,,2,1,2,1,2,1,2,12,28,195,2,,,,,,,,,,,,,,,,
98990,1,1,2,1,1,1,1,1,1,1,3,3,3,,,,,,4,4,1,1,1,3,1,2,1,2,12,13,149,2,,,2,,,,,,,,,,,,,
98991,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98992,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98993,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
98994,2,2,1,2,,1,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98995,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,3,1,3,1,23,511,2,,,1,1,2,,,,,,,,,,,
98996,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
98997,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
98998,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
98999,9,9,9,,,,,,,,9,9,9,,,,,,,,,2,9,,,,,,,,,9,,,1,1,2,1,1,1,1,23,1,3,,,,
99000,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,1,2,1,1,36,1,4,,,,
99001,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99002,3,1,2,1,1,1,2,2,2,,,,,,,,,,3,3,,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99003,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99004,3,2,2,1,1,1,1,2,2,,3,2,3,2,2,,2,2,3,4,2,1,1,2,1,2,1,2,12,21,284,2,,,2,,,,,,,,,,,,,
99005,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,3,1,3,1,6,200,2,,,1,1,1,,,,,,,,2,,2,2
99006,2,2,2,1,3,2,2,2,2,,3,3,3,,,,,,3,3,1,2,1,2,1,2,1,2,3,99999,350,2,,,2,,,,,,,,,,,,,
99007,3,3,2,2,,2,2,2,,,3,2,3,2,2,,2,2,2,2,2,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99008,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
99009,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,1,1,1,12,18,26,2,,,2,,,,,,,,,,,,,
99010,1,2,3,2,,1,2,2,2,,3,3,3,,,,,,3,3,1,2,1,1,2,,,,,,,2,,,2,,,2,,,,,2,,,,,
99011,1,1,1,1,1,1,1,1,1,2,,,,,,,,,4,4,,1,1,2,1,1,1,1,12,26,189,2,,,2,,,,,,,,,,,,,
99012,1,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99013,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,2,,1,99999,150,2,,,2,,,,,,,,,,,,,
99014,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,2,,11,49,16,2,,,,,,,,,,,,,,,,
99015,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
99016,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99017,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
99018,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99019,2,3,3,2,,1,1,2,2,,,,,,,,,,3,3,,1,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
99020,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,1,2,2,2,,,,,
99021,3,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,2,,1,2,1,2,12,2,,,,,
99022,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99023,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99024,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99025,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99026,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99027,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,2,,4,99999,540,2,,,2,,,,,,,,,,,,,
99028,2,2,2,2,,2,1,1,1,2,3,3,3,,,,,,3,4,1,1,1,2,1,2,1,2,12,19,352,2,,,2,,,,,,,,,,,,,
99029,3,2,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,4,2,,5,75,380,2,,,2,,,,,,,,,,,,,
99030,1,1,2,2,,1,2,2,2,,2,2,3,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99031,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,1,1,2,1,,9,1,2,,,,
99032,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99033,1,2,2,2,,1,2,2,2,,,,,,,,,,3,3,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99034,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99035,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
99036,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,9,17,250,2,,,2,,,,,,,,,,,,,
99037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99038,2,3,3,1,2,1,1,2,2,,2,3,3,2,2,,2,2,3,3,2,2,1,4,1,4,1,4,12,2,536,2,,,2,,,,,,,,,,,,,
99039,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
99040,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99042,2,2,2,1,3,1,1,2,1,2,,,,,,,,,4,4,,1,1,3,1,2,1,2,12,10,194,2,,,2,,,,,,,,,,,,,
99043,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99044,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99045,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,4,2,,1,55555,500,2,,,1,2,,1,2,1,1,18,1,1,,,,
99046,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,5,1,5,12,22,72,2,,,2,,,,,,,,,,,,,
99047,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99048,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,5,1,5,3,29,600,2,,,1,2,,,,,,,,,,,,
99049,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,2,346,2,,,2,,,,,,,,,,,,,
99050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99051,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,1,1,5,1,5,1,5,12,9,761,2,,,1,1,1,,,,,,,,,,,
99052,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99053,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,10,5,320,2,,,2,,,,,,,,,,,,,
99054,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,2,1,1,1,,9,2,,,,,
99055,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,18,297,2,,,1,2,,,,,,,,,,,,
99056,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99058,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,1,1,12,4,194,2,,,1,1,1,,,,,,,,,,,
99059,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99060,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99061,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,7,1,7,4,171,230,2,,,2,,,1,2,1,2,10,2,,,,,
99062,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99063,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99064,1,1,1,1,1,1,1,1,1,1,,,,,,,,,4,4,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99065,2,3,3,2,,2,2,1,2,,2,3,3,2,2,,2,2,3,2,2,1,1,6,1,4,2,,6,99999,200,2,,,1,1,2,,,,,,,,,,,
99066,1,1,1,1,3,1,1,1,2,,1,1,1,1,1,2,1,2,4,4,4,2,1,3,1,3,1,3,8,3,400,2,,,1,1,1,,,,,,,,,,,
99067,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
99068,2,1,2,1,2,1,1,1,1,2,,,,,,,,,4,4,,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
99069,1,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
99070,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
99071,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,9,17,250,2,,,2,,,,,,,,,,,,,
99072,2,3,1,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,6,1,6,1,6,12,77777,77777,2,,,2,,,1,2,1,2,12,1,4,,,,
99073,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99074,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
99075,2,2,2,1,3,1,2,2,2,,2,2,2,1,2,,2,2,4,3,3,2,1,4,1,4,1,4,12,8,360,2,,,1,1,1,1,1,1,1,24,1,1,,,,
99076,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99077,3,3,3,,,,,,,,2,2,3,2,2,,2,2,2,1,3,2,1,5,2,,,,,,,2,,,2,,,1,2,1,2,7,9,,,,,
99078,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
99079,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
99080,2,2,2,1,3,1,2,2,2,,2,2,3,2,2,,2,2,3,3,3,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
99081,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,1,2,12,21,194,2,,,2,,,,,,,,,,,,,
99082,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99083,1,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99084,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99085,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,2,12,15,650,2,,,1,1,2,,,,,,,,,,,
99086,2,1,3,2,,2,2,2,,,1,2,3,1,2,,2,2,3,2,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99087,3,3,1,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
99088,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99089,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99090,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99091,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99092,3,3,2,1,3,1,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99093,2,2,2,2,,1,2,1,2,,3,3,3,,,,,,3,3,1,2,1,3,1,3,1,3,8,19,248,2,,,2,,,1,2,1,2,12,1,3,,,,
99094,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99095,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99096,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99097,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99098,2,2,1,2,,2,1,2,2,,1,1,2,2,2,,1,2,4,3,3,2,1,1,1,1,1,1,12,4,150,2,,,2,,,,,,,,,,,,,
99099,2,2,3,2,,2,2,2,,,,,,,,,,,2,2,,1,1,1,1,1,1,1,12,20,198,2,,,2,,,,,,,,,,,,,
99100,1,1,1,1,1,2,2,2,2,,,,,,,,,,3,3,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
99101,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99102,2,3,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,2,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99103,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
99104,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
99105,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99106,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,7,1,7,1,7,12,30,300,2,,,1,1,2,,,,,,,,,,,
99107,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99108,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99109,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
99110,2,2,1,1,3,1,1,2,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99111,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,3,1,3,1,3,12,5,443,2,,,2,,,,,,,,,,,,,
99112,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,1,1,2,1,1,60,1,1,,,,
99113,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99115,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,2,1,2,12,12,370,2,,,1,1,1,1,1,1,1,24,1,3,,,,
99116,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99117,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
99118,1,2,3,1,2,1,2,2,2,,2,3,3,2,2,,2,2,3,3,2,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
99119,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,1,1,14,2,,,,,
