"SEQN","HOQ011","HOD030","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOQ230","HOQ240","HOQ250","HOQ260A","HOQ260B","HOQ260C","HOQ270","HOQ280A","HOQ280B","HOQ280C"
40141,2,,1,10,3,1,2,1,2,2,1,,2,,,,,
40142,2,,99,5,2,2,1,2,1,1,1,1,,,,,,
40143,2,,2,6,1,1,1,2,2,2,1,1,,,,,,
40144,3,,99,6,2,2,1,2,2,1,2,,,,2,,,
40145,2,,99,6,3,1,1,1,2,2,2,,,,2,,,
40146,4,3,99,4,1,2,1,2,2,1,2,,,,2,,,
40147,2,,4,9,3,1,1,1,2,2,1,1,,,,,,
40148,2,,4,6,3,1,1,2,2,2,1,1,,,,,,
40149,2,,99,7,5,1,1,2,2,2,2,,,,2,,,
40150,4,5,99,4,2,2,1,2,1,2,2,,,,2,,,
40151,2,,1,13,1,1,3,1,2,2,2,,,,2,,,
40152,4,5,6,4,5,3,1,2,2,1,2,,,,2,,,
40153,1,,1,5,2,1,2,2,2,2,1,1,,,,,,
40154,2,,99,4,4,3,1,2,2,2,2,,,,2,,,
40155,2,,2,12,4,1,1,2,2,2,2,,,,1,1,2,3
40156,4,4,3,5,2,2,1,2,2,2,1,,2,,,,,
40157,1,,3,6,5,1,1,2,2,2,2,,,,2,,,
40158,2,,5,5,3,1,1,2,2,1,1,1,,,,,,
40159,2,,1,4,3,1,1,2,2,2,2,,,,2,,,
40160,2,,1,11,4,1,1,1,2,2,2,,,,2,,,
40161,3,,3,4,5,2,1,2,2,2,2,,,,2,,,
40162,2,,1,7,3,1,1,1,1,1,2,,,,2,,,
40163,2,,6,5,2,2,1,2,2,2,1,1,2,,,,,
40164,3,,5,6,1,1,1,2,2,1,2,,,,1,,2,
40165,2,,2,6,3,1,1,9,2,2,2,,,,2,,,
40166,3,,3,5,1,2,1,2,2,2,2,,,,1,,2,
40167,2,,99,4,5,1,1,2,2,1,2,,,,2,,,
40168,2,,1,4,3,2,1,2,2,2,2,,,,1,,,3
40169,3,,1,6,1,2,1,2,2,2,1,,2,,,,,
40170,2,,3,7,5,1,1,2,2,2,2,,,,2,,,
40171,1,,99,4,2,1,1,2,2,1,2,,,,2,,,
40172,4,4,99,4,5,2,1,1,2,1,2,,,,2,,,
40173,2,,99,6,1,1,1,2,2,2,2,,,,2,,,
40174,2,,1,12,5,1,1,1,2,2,1,1,,,,,,
40175,2,,99,5,3,1,1,2,2,2,1,1,,,,,,
40176,3,,2,4,3,1,1,1,2,2,1,1,,,,,,
40177,2,,99,6,5,1,1,2,2,2,1,1,,,,,,
40178,2,,6,10,5,1,2,2,1,2,1,,2,,,,,
40179,2,,6,5,4,2,1,2,2,2,2,,,,2,,,
40180,3,,4,6,5,1,1,2,2,2,1,1,,,,,,
40181,4,5,99,4,1,2,1,2,2,2,2,,,,2,,,
40182,2,,1,6,2,1,1,2,2,2,1,1,2,3,,,,
40183,2,,3,6,3,1,1,2,2,2,2,,,,2,,,
40184,2,,5,5,5,1,1,2,1,2,1,1,2,,,,,
40185,4,7,99,4,1,2,1,2,2,2,2,,,,2,,,
40186,2,,4,8,5,2,1,2,2,2,1,1,,,,,,
40187,3,,99,4,4,2,1,2,2,1,2,,,,2,,,
40188,2,,99,6,2,2,1,2,1,2,1,1,2,,,,,
40189,4,3,99,3,2,2,1,2,2,2,2,,,,2,,,
40190,4,7,5,2,1,2,1,2,2,2,2,,,,2,,,
40191,2,,3,7,3,1,1,2,1,1,2,,,,2,,,
40192,1,,99,2,2,2,1,2,2,1,2,,,,2,,,
40193,2,,2,5,1,1,1,2,1,2,2,,,,2,,,
40194,4,3,99,5,1,2,1,2,2,2,2,,,,1,,,3
40195,2,,2,6,3,1,1,2,2,2,1,1,,,,,,
40196,2,,5,9,5,1,1,2,2,2,1,1,,,,,,
40197,2,,2,8,5,1,1,2,2,1,2,,,,2,,,
40198,4,4,99,8,5,2,1,2,1,1,2,,,,2,,,
40199,2,,5,6,2,1,1,2,2,2,2,,,,2,,,
40200,2,,6,7,4,1,1,2,2,2,1,1,2,3,,,,
40201,2,,1,11,5,1,2,1,2,2,1,1,2,,,,,
40202,4,3,99,4,1,2,2,2,2,2,2,,,,2,,,
40203,2,,1,6,2,1,1,2,2,2,2,,,,2,,,
40204,2,,1,12,3,1,1,2,2,2,1,1,,,,,,
40205,2,,1,6,3,1,1,1,2,1,2,,,,2,,,
40206,2,,2,5,5,2,1,2,2,1,2,,,,2,,,
40207,2,,2,10,3,1,2,1,2,2,1,,2,,,,,
40208,2,,2,6,1,1,1,1,2,1,1,1,,,,,,
40209,4,7,99,4,2,2,1,2,2,2,2,,,,2,,,
40210,3,,5,5,5,1,1,2,1,2,2,,,,2,,,
40211,4,7,99,3,3,2,1,1,1,1,2,,,,2,,,
40212,2,,3,7,4,1,1,2,1,1,1,1,2,,,,,
40213,1,,2,8,5,1,1,2,2,2,2,,,,2,,,
40214,2,,6,5,3,2,1,2,2,2,1,,2,,,,,
40215,1,,1,5,1,2,1,1,2,2,2,,,,1,,2,
40216,3,,99,7,4,1,1,2,2,2,2,,,,2,,,
40217,2,,5,10,5,1,1,2,1,1,1,,2,,,,,
40218,4,1,99,4,1,2,9,2,2,1,2,,,,2,,,
40219,4,3,3,4,3,2,9,2,2,2,2,,,,2,,,
40220,2,,4,6,5,1,1,2,2,2,1,,2,,,,,
40221,1,,1,6,3,2,1,2,2,2,1,1,,,,,,
40222,2,,3,9,2,1,1,2,2,2,2,,,,2,,,
40223,2,,99,5,2,2,1,2,2,2,2,,,,2,,,
40224,3,,99,6,3,2,1,2,1,1,2,,,,2,,,
40225,4,5,1,5,1,2,1,2,2,2,2,,,,2,,,
40226,2,,1,12,1,1,2,1,2,2,1,,2,,,,,
40227,2,,1,10,5,1,2,1,2,2,2,,,,2,,,
40228,4,1,6,5,4,1,1,1,2,1,2,,,,2,,,
40229,2,,3,6,3,1,1,2,2,2,1,,,3,,,,
40230,2,,1,8,5,1,1,2,2,2,2,,,,2,,,
40231,2,,1,6,2,1,2,2,2,2,2,,,,2,,,
40232,2,,99,4,1,2,1,2,2,2,1,1,,,,,,
40233,3,,99,4,2,2,1,2,2,2,2,,,,2,,,
40234,1,,1,6,3,1,1,1,2,2,1,1,,3,,,,
40235,2,,3,8,5,1,1,1,2,2,2,,,,2,,,
40236,2,,99,5,2,2,1,2,2,1,2,,,,2,,,
40237,2,,5,5,5,1,1,2,2,2,2,,,,2,,,
40238,2,,99,5,4,1,1,2,2,2,2,,,,2,,,
40239,2,,99,7,5,1,2,1,2,2,2,,,,2,,,
40240,2,,3,7,1,1,1,2,2,2,2,,,,2,,,
40241,4,4,99,5,2,2,1,2,2,2,2,,,,2,,,
40242,2,,6,13,5,1,1,1,2,2,2,,,,2,,,
40243,2,,1,8,3,1,2,1,2,2,1,1,,,,,,
40244,2,,2,7,2,1,1,2,2,2,1,1,,,,,,
40245,2,,1,3,1,2,1,2,2,2,2,,,,2,,,
40246,1,,2,4,3,1,1,2,2,2,2,,,,2,,,
40247,2,,5,7,2,1,1,1,2,2,1,1,,,,,,
40248,2,,4,5,5,1,1,2,2,2,2,,,,2,,,
40249,3,,6,7,5,1,1,2,1,2,1,1,,,,,,
40250,2,,1,4,2,1,1,2,2,2,2,,,,2,,,
40251,2,,3,7,5,1,1,2,2,2,2,,,,2,,,
40252,4,3,99,4,2,2,1,1,2,2,1,,2,3,,,,
40253,3,,1,8,1,1,1,2,2,2,2,,,,2,,,
40254,2,,3,8,2,1,1,1,1,2,1,,2,,,,,
40255,4,6,99,4,1,2,1,1,2,2,1,,2,,,,,
40256,2,,2,5,2,1,1,2,2,2,2,,,,2,,,
40257,1,,2,3,3,1,1,2,2,2,2,,,,2,,,
40258,2,,4,5,5,1,2,2,2,2,2,,,,2,,,
40259,1,,2,4,2,1,1,2,2,2,1,1,,,,,,
40260,2,,4,8,4,1,1,2,1,2,2,,,,2,,,
40261,4,4,99,5,1,2,1,2,2,1,1,1,,3,,,,
40262,2,,3,7,3,1,1,2,2,1,1,,2,,,,,
40263,3,,2,5,4,2,1,2,2,2,2,,,,2,,,
40264,2,,3,7,1,1,1,2,2,2,1,,2,,,,,
40265,2,,2,12,5,1,1,1,2,2,1,1,,,,,,
40266,2,,99,5,2,2,1,2,2,2,2,,,,2,,,
40267,3,,99,6,4,2,1,2,2,1,1,,2,,,,,
40268,2,,3,8,5,1,1,2,2,2,1,1,,,,,,
40269,2,,6,6,5,1,2,2,1,2,1,1,,,,,,
40270,2,,3,6,1,2,1,1,1,2,2,,,,2,,,
40271,2,,3,6,1,1,1,2,2,1,2,,,,2,,,
40272,2,,2,6,2,2,1,2,2,1,2,,,,2,,,
40273,2,,2,10,3,1,1,2,1,2,1,,2,,,,,
40274,4,6,99,3,3,2,1,1,2,1,2,,,,2,,,
40275,3,,3,6,3,1,1,2,2,1,2,,,,2,,,
40276,2,,99,5,1,2,1,2,1,1,2,,,,2,,,
40277,1,,2,5,2,1,2,2,2,2,2,,,,2,,,
40278,2,,2,4,1,2,1,2,1,2,2,,,,2,,,
40279,1,,1,6,3,1,1,1,2,2,1,1,,3,,,,
40280,2,,4,5,5,1,1,2,2,2,2,,,,2,,,
40281,2,,2,7,4,1,2,2,2,2,2,,,,2,,,
40282,2,,4,6,5,1,1,1,2,2,2,,,,1,1,,
40283,2,,1,5,3,1,1,1,2,2,2,,,,2,,,
40284,2,,1,5,4,1,1,1,2,2,2,,,,1,1,,
40285,2,,4,9,5,1,2,1,1,2,1,,2,,,,,
40286,1,,1,5,1,1,2,2,2,1,2,,,,2,,,
40287,4,4,99,3,1,2,1,2,2,1,2,,,,2,,,
40288,2,,4,6,4,1,1,1,9,2,1,,2,,,,,
40289,2,,1,5,3,1,1,2,2,2,2,,,,2,,,
40290,4,7,5,4,2,2,1,2,1,1,2,,,,2,,,
40291,4,5,99,4,3,2,1,2,2,2,2,,,,2,,,
40292,6,,6,1,1,2,1,2,2,2,2,,,,2,,,
40293,2,,5,6,5,1,2,1,1,2,2,,,,2,,,
40294,2,,2,6,3,1,1,2,2,2,2,,,,1,1,,
40295,2,,4,6,5,1,1,2,2,1,1,1,,,,,,
40296,2,,1,7,4,1,1,1,2,2,2,,,,2,,,
40297,2,,3,5,1,1,1,1,2,2,1,1,,,,,,
40298,1,,1,6,2,1,2,1,2,2,2,,,,1,,2,
40299,4,6,6,4,1,2,1,2,2,2,1,,2,,,,,
40300,2,,4,11,4,1,1,1,2,2,1,1,2,,,,,
40301,2,,1,10,3,1,1,1,2,2,2,,,,2,,,
40302,2,,1,5,5,1,2,1,1,2,1,1,,,,,,
40303,2,,3,7,5,1,1,1,2,2,2,,,,2,,,
40304,2,,3,9,4,1,2,2,2,2,1,1,,,,,,
40305,2,,1,6,3,1,1,2,2,2,2,,,,2,,,
40306,2,,6,9,3,1,1,1,1,2,2,,,,1,1,,
40307,2,,3,5,4,2,1,2,2,2,2,,,,2,,,
40308,2,,6,9,5,1,2,1,2,2,2,,,,2,,,
40309,4,3,99,5,1,2,1,2,2,2,2,,,,2,,,
40310,2,,3,5,2,2,1,2,2,2,2,,,,2,,,
40311,3,,3,8,5,1,1,1,2,1,2,,,,2,,,
40312,1,,1,6,4,2,1,2,2,2,1,,2,,,,,
40313,2,,2,5,1,2,1,2,2,2,2,,,,2,,,
40314,,,,,,,,,,,,,,,,,,
40315,1,,1,6,5,1,2,1,2,2,1,,2,,,,,
40316,3,,99,6,1,2,1,2,2,1,1,1,,,,,,
40317,2,,4,5,5,1,1,2,2,2,1,1,,,,,,
40318,2,,3,8,5,1,1,2,2,2,2,,,,2,,,
40319,4,6,2,3,1,1,1,2,2,2,2,,,,2,,,
40320,2,,6,13,4,1,1,1,1,2,1,1,,,,,,
40321,2,,2,12,2,1,1,1,2,2,1,1,,,,,,
40322,2,,6,6,3,1,1,1,2,2,1,1,2,,,,,
40323,2,,99,10,4,1,1,2,2,2,1,,2,,,,,
40324,3,,99,9,1,1,1,1,2,1,2,,,,2,,,
40325,2,,99,6,1,1,1,2,2,2,2,,,,2,,,
40326,2,,99,5,3,1,1,2,2,2,2,,,,2,,,
40327,2,,6,6,2,2,1,2,1,1,1,,2,,,,,
40328,2,,4,12,5,1,1,1,2,1,2,,,,1,1,,
40329,4,1,99,6,3,2,1,1,2,1,2,,,,2,,,
40330,2,,5,7,3,2,1,1,2,2,1,1,,,,,,
40331,2,,3,8,4,1,1,1,2,2,1,,2,,,,,
40332,2,,1,10,1,1,1,2,2,2,1,1,,,,,,
40333,2,,99,6,2,2,1,2,2,1,2,,,,2,,,
40334,4,7,99,5,1,2,1,2,2,1,2,,,,2,,,
40335,2,,99,6,4,1,1,2,2,2,2,,,,2,,,
40336,2,,99,6,2,1,1,2,2,2,1,,,3,,,,
40337,2,,3,5,4,1,1,2,2,2,2,,,,2,,,
40338,2,,3,6,3,1,1,2,2,2,1,,2,,,,,
40339,2,,99,7,5,1,1,2,2,2,1,1,,,,,,
40340,4,3,99,3,1,2,1,2,2,1,1,,2,,,,,
40341,,,,,,,,,,,,,,,,,,
40342,2,,3,7,5,1,1,2,2,2,2,,,,2,,,
40343,2,,1,12,3,1,1,2,2,2,2,,,,2,,,
40344,2,,4,5,3,1,2,1,2,2,2,,,,1,1,,
40345,1,,2,4,1,2,1,2,2,2,1,1,,,,,,
40346,4,99,99,6,1,2,1,2,2,2,2,,,,2,,,
40347,2,,99,6,1,1,1,2,2,2,2,,,,2,,,
40348,4,3,2,4,2,2,1,2,2,2,1,,2,,,,,
40349,2,,6,3,4,2,2,2,2,2,2,,,,2,,,
40350,2,,6,5,5,1,1,2,2,2,1,1,2,3,,,,
40351,2,,3,6,5,1,1,1,2,2,2,,,,2,,,
40352,2,,3,7,5,1,1,1,2,2,2,,,,2,,,
40353,2,,3,6,5,1,2,1,2,2,1,1,2,,,,,
40354,2,,1,7,5,3,2,2,2,2,2,,,,2,,,
40355,1,,2,4,3,2,1,2,2,2,1,1,,,,,,
40356,1,,1,9,4,1,1,2,2,2,2,,,,2,,,
40357,2,,4,5,1,2,1,2,2,2,2,,,,2,,,
40358,1,,1,6,2,1,2,1,2,2,1,,2,,,,,
40359,2,,2,13,4,1,1,1,1,2,1,1,,,,,,
40360,2,,2,7,4,1,1,1,2,1,1,1,2,,,,,
40361,1,,2,4,1,1,1,1,2,2,1,,2,3,,,,
40362,2,,2,6,3,1,1,1,2,2,2,,,,2,,,
40363,2,,2,10,5,1,1,1,2,2,2,,,,1,1,,
40364,2,,99,5,3,2,1,2,2,2,2,,,,2,,,
40365,4,4,2,4,1,2,1,2,2,2,1,1,2,,,,,
40366,2,,1,8,4,1,1,2,2,2,1,1,,,,,,
40367,2,,1,9,4,1,1,1,2,2,1,1,,,,,,
40368,4,4,99,7,3,2,1,2,2,2,2,,,,2,,,
40369,2,,2,7,5,1,1,2,1,2,2,,,,2,,,
40370,2,,1,5,3,1,2,1,2,2,1,1,2,,,,,
40371,2,,3,7,1,1,1,2,1,2,1,,2,,,,,
40372,2,,4,6,5,1,2,2,1,2,1,1,,,,,,
40373,2,,2,4,5,1,2,2,1,2,1,1,,,,,,
40374,2,,99,5,4,2,1,2,2,1,2,,,,2,,,
40375,2,,6,12,5,1,1,2,1,2,2,,,,2,,,
40376,2,,1,6,3,1,1,2,2,1,2,,,,2,,,
40377,2,,1,9,1,1,1,9,2,2,2,,,,2,,,
40378,2,,99,6,1,2,2,2,2,2,1,,2,,,,,
40379,2,,2,4,4,1,1,1,2,2,1,1,,,,,,
40380,2,,5,6,5,1,1,2,2,1,1,1,,,,,,
40381,2,,6,6,3,1,1,1,2,2,1,1,2,,,,,
40382,2,,5,5,5,1,1,2,2,2,2,,,,2,,,
40383,2,,4,8,4,1,1,2,2,1,1,1,,,,,,
40384,3,,1,7,4,1,1,2,2,2,1,1,,,,,,
40385,2,,1,6,2,1,1,2,2,2,2,,,,2,,,
40386,2,,2,6,5,1,2,1,2,2,1,1,,,,,,
40387,4,4,99,3,2,2,9,2,2,2,2,,,,2,,,
40388,2,,99,6,2,2,1,2,1,2,2,,,,2,,,
40389,2,,6,4,5,1,3,2,2,2,2,,,,2,,,
40390,2,,4,8,5,1,1,1,1,2,1,1,,,,,,
40391,2,,6,8,5,1,2,1,2,2,2,,,,1,,2,
40392,2,,3,6,3,1,1,2,2,1,2,,,,2,,,
40393,2,,4,7,5,1,1,2,2,2,2,,,,2,,,
40394,4,3,99,4,2,2,1,2,1,1,1,1,,,,,,
40395,2,,4,5,5,1,1,2,2,2,1,1,,,,,,
40396,4,4,99,3,2,2,1,2,1,1,1,,2,,,,,
40397,4,5,99,3,1,2,9,2,2,1,2,,,,2,,,
40398,4,5,99,4,2,2,1,2,1,2,2,,,,2,,,
40399,2,,3,7,5,1,1,2,2,2,2,,,,1,1,,
40400,2,,6,5,5,1,1,2,2,2,2,,,,2,,,
40401,2,,2,7,4,1,1,2,2,2,1,,,3,,,,
40402,4,6,2,3,1,2,1,2,2,2,2,,,,2,,,
40403,2,,1,9,1,1,1,2,2,2,1,1,,3,,,,
40404,2,,5,8,5,1,2,2,1,2,1,1,2,,,,,
40405,2,,99,6,1,2,1,2,2,2,2,,,,2,,,
40406,2,,2,2,2,3,2,2,2,2,2,,,,2,,,
40407,4,5,99,4,3,2,1,2,2,2,2,,,,2,,,
40408,2,,3,4,5,1,1,2,1,2,2,,,,2,,,
40409,1,,2,7,3,1,1,1,2,2,1,1,,,,,,
40410,2,,1,6,2,1,1,2,2,2,1,,2,,,,,
40411,3,,3,6,5,1,1,2,2,2,2,,,,2,,,
40412,4,4,6,5,1,2,1,2,2,2,2,,,,2,,,
40413,2,,3,8,5,1,1,1,2,2,2,,,,2,,,
40414,6,,6,1,1,2,1,2,2,1,2,,,,2,,,
40415,4,99,99,5,2,2,1,2,2,2,2,,,,2,,,
40416,2,,5,6,2,2,1,2,2,1,2,,,,1,,2,
40417,2,,6,9,5,1,2,2,2,2,1,1,2,,,,,
40418,2,,1,5,3,2,1,2,2,2,2,,,,2,,,
40419,2,,2,6,3,1,1,1,2,1,2,,,,2,,,
40420,4,3,99,4,1,2,1,2,2,1,2,,,,2,,,
40421,4,6,2,4,4,2,1,2,2,2,2,,,,2,,,
40422,2,,4,4,2,1,1,1,1,2,1,1,2,,,,,
40423,1,,2,4,5,1,2,2,2,2,2,,,,2,,,
40424,2,,1,10,5,1,2,1,2,2,2,,,,2,,,
40425,2,,5,4,5,1,1,2,1,1,1,1,,,,,,
40426,3,,99,5,1,1,1,2,2,1,2,,,,2,,,
40427,2,,5,6,3,1,1,2,1,1,2,,,,2,,,
40428,2,,2,7,2,1,1,2,2,2,1,1,2,,,,,
40429,4,5,99,4,2,2,1,2,2,2,2,,,,2,,,
40430,2,,1,8,4,1,1,1,2,2,2,,,,2,,,
40431,2,,6,7,2,1,2,2,1,2,1,1,2,,,,,
40432,2,,1,6,5,1,1,2,2,2,2,,,,2,,,
40433,3,,5,7,1,2,1,2,2,2,2,,,,2,,,
40434,2,,1,10,2,1,2,1,2,2,1,1,,,,,,
40435,2,,1,8,5,1,1,2,2,2,2,,,,2,,,
40436,2,,1,11,5,1,2,1,2,2,2,,,,1,1,,
40437,2,,5,6,5,1,1,2,1,2,2,,,,2,,,
40438,2,,99,7,3,2,1,2,2,2,2,,,,2,,,
40439,2,,1,4,3,1,2,1,2,2,1,1,,,,,,
40440,2,,99,4,4,1,1,2,1,1,2,,,,2,,,
40441,2,,3,8,2,1,1,1,2,2,1,1,,,,,,
40442,2,,3,6,4,1,1,2,2,1,2,,,,2,,,
40443,3,,1,6,1,2,1,2,2,2,1,1,,,,,,
40444,2,,1,7,3,1,2,1,2,2,2,,,,2,,,
40445,6,,2,1,1,2,1,2,2,2,2,,,,2,,,
40446,2,,99,6,2,2,1,2,2,2,2,,,,2,,,
40447,4,7,99,3,4,2,1,1,2,2,2,,,,2,,,
40448,2,,2,6,3,1,2,2,2,2,1,,2,3,,,,
40449,1,,1,5,3,2,1,1,2,2,2,,,,2,,,
40450,,,,,,,,,,,,,,,,,,
40451,3,,6,6,5,1,1,1,2,1,2,,,,2,,,
40452,2,,99,6,5,1,1,2,2,2,1,,2,,,,,
40453,2,,5,5,5,1,2,2,2,2,2,,,,2,,,
40454,2,,2,10,3,1,2,2,2,2,1,1,,,,,,
40455,4,7,99,3,3,2,9,1,1,2,2,,,,1,,,3
40456,2,,3,5,1,1,1,2,2,2,2,,,,2,,,
40457,4,3,1,4,3,2,1,2,2,2,2,,,,2,,,
40458,2,,2,8,5,1,2,2,2,2,1,1,,,,,,
40459,2,,5,9,5,1,1,2,2,2,1,1,,,,,,
40460,2,,2,7,2,1,2,2,2,2,2,,,,1,1,,3
40461,2,,4,6,5,1,1,2,2,2,1,1,,,,,,
40462,2,,3,7,5,1,1,2,2,1,1,1,,,,,,
40463,2,,4,5,5,1,1,2,2,2,2,,,,1,1,,
40464,6,,6,1,1,2,1,2,2,2,2,,,,2,,,
40465,4,4,99,7,2,2,1,2,2,2,2,,,,2,,,
40466,2,,3,6,2,2,1,2,1,2,2,,,,1,1,,
40467,2,,5,6,3,1,1,2,1,1,2,,,,2,,,
40468,2,,1,7,1,2,1,2,2,2,2,,,,2,,,
40469,2,,2,5,3,1,1,2,2,2,2,,,,2,,,
40470,4,1,99,4,1,2,9,2,2,1,2,,,,2,,,
40471,3,,1,5,1,2,1,2,2,2,2,,,,2,,,
40472,2,,1,5,2,1,1,2,2,2,1,1,,,,,,
40473,1,,1,6,4,1,1,2,2,2,2,,,,2,,,
40474,2,,6,6,3,1,1,1,9,1,2,,,,2,,,
40475,2,,99,7,4,1,1,2,2,2,2,,,,1,,2,
40476,4,3,99,4,2,2,1,1,2,2,2,,,,2,,,
40477,4,4,99,3,2,2,1,2,2,1,2,,,,2,,,
40478,4,5,99,3,2,2,1,2,2,1,1,1,,,,,,
40479,2,,1,11,5,1,1,2,2,2,2,,,,2,,,
40480,3,,1,7,1,1,2,2,2,2,1,,,3,,,,
40481,3,,1,10,2,1,1,2,2,2,1,1,,,,,,
40482,1,,2,7,1,1,1,2,1,1,2,,,,2,,,
40483,2,,1,9,1,1,1,2,2,2,2,,,,2,,,
40484,3,,2,8,3,1,1,1,2,2,2,,,,2,,,
40485,2,,1,7,1,1,1,2,1,2,2,,,,1,1,,
40486,3,,1,4,3,1,1,1,2,2,2,,,,1,1,,
40487,2,,1,7,3,1,1,1,2,2,2,,,,2,,,
40488,2,,1,6,5,1,1,2,2,1,2,,,,1,1,,
40489,4,6,99,4,1,2,1,2,2,2,2,,,,9,,,
40490,2,,6,5,3,1,1,2,1,2,1,1,2,,,,,
40491,4,3,99,4,1,2,1,2,2,1,1,,2,,,,,
40492,2,,99,4,2,2,1,2,1,1,2,,,,2,,,
40493,2,,4,7,1,1,1,2,2,2,2,,,,2,,,
40494,2,,99,4,5,2,1,2,2,1,1,1,,,,,,
40495,2,,1,9,1,1,1,2,2,2,1,1,2,,,,,
40496,4,5,3,4,5,2,1,2,1,2,2,,,,2,,,
40497,2,,2,7,5,1,1,1,2,2,1,1,2,,,,,
40498,1,,2,3,3,1,1,2,2,2,2,,,,2,,,
40499,2,,2,5,2,2,1,2,2,2,1,1,,,,,,
40500,2,,6,7,1,1,1,1,1,2,1,1,,,,,,
40501,3,,1,5,1,2,1,2,2,2,2,,,,2,,,
40502,2,,99,5,1,2,1,2,2,2,1,1,,,,,,
40503,4,3,99,4,3,2,1,2,2,2,2,,,,2,,,
40504,2,,5,7,2,1,1,1,2,2,1,1,,,,,,
40505,4,5,99,4,3,2,1,2,2,2,1,1,,,,,,
40506,2,,2,8,3,1,1,1,2,2,1,1,,,,,,
40507,6,,6,1,1,2,1,2,2,2,2,,,,2,,,
40508,3,,99,4,1,2,1,1,2,2,2,,,,2,,,
40509,2,,4,7,4,1,1,2,1,1,2,,,,2,,,
40510,2,,6,6,2,1,1,2,2,2,2,,,,1,1,,
40511,2,,4,4,3,2,2,2,1,2,2,,,,2,,,
40512,2,,5,6,1,1,1,2,2,2,1,1,,,,,,
40513,2,,1,9,1,1,1,1,2,1,1,,2,,,,,
40514,4,3,2,3,1,1,1,2,2,2,1,1,,,,,,
40515,2,,3,5,5,3,2,2,2,2,1,1,,,,,,
40516,4,4,99,5,2,2,9,2,1,1,2,,,,2,,,
40517,4,3,6,6,4,1,1,1,2,2,2,,,,2,,,
40518,2,,5,5,5,1,1,2,2,2,2,,,,2,,,
40519,3,,1,6,4,1,1,2,2,2,1,1,2,,,,,
40520,2,,4,6,5,1,1,2,2,1,2,,,,2,,,
40521,2,,99,5,5,1,1,2,2,2,2,,,,2,,,
40522,4,5,99,6,1,2,1,2,1,1,2,,,,2,,,
40523,2,,5,5,4,3,1,2,1,1,2,,,,2,,,
40524,2,,99,6,5,1,1,2,2,2,2,,,,2,,,
40525,2,,99,4,5,2,2,2,1,1,2,,,,2,,,
40526,2,,3,5,1,1,1,2,2,2,2,,,,2,,,
40527,2,,2,9,5,1,1,1,2,2,1,1,2,,,,,
40528,2,,2,10,3,1,2,2,2,2,1,1,,,,,,
40529,2,,1,6,2,1,1,1,2,2,2,,,,2,,,
40530,3,,1,5,2,2,1,2,2,2,2,,,,2,,,
40531,2,,4,5,5,1,1,1,2,2,2,,,,2,,,
40532,2,,6,7,4,1,2,1,2,2,1,1,2,,,,,
40533,2,,99,5,2,2,1,2,2,2,2,,,,2,,,
40534,2,,5,6,4,1,1,2,2,2,2,,,,2,,,
40535,4,3,6,7,4,2,1,2,2,2,2,,,,2,,,
40536,3,,99,4,1,2,1,2,2,2,2,,,,2,,,
40537,1,,2,6,3,1,2,2,2,2,1,1,2,,,,,
40538,4,4,99,4,2,2,1,9,2,1,2,,,,2,,,
40539,1,,1,6,4,1,2,1,2,1,1,1,,3,,,,
40540,1,,2,4,5,1,1,2,2,1,1,1,,,,,,
40541,2,,3,4,1,2,1,2,1,2,1,1,2,,,,,
40542,2,,2,6,4,1,1,2,2,1,2,,,,2,,,
40543,2,,1,9,1,1,1,2,2,2,2,,,,2,,,
40544,2,,1,7,5,1,1,2,2,1,1,1,,,,,,
40545,2,,3,6,5,1,1,2,2,2,1,1,,,,,,
40546,3,,99,8,1,2,1,2,2,2,1,1,,,,,,
40547,2,,1,9,3,1,1,2,2,1,2,,,,2,,,
40548,2,,6,10,5,1,1,2,2,2,2,,,,2,,,
40549,2,,2,4,3,1,1,2,2,1,2,,,,2,,,
40550,2,,3,6,5,1,1,2,2,2,1,1,,,,,,
40551,1,,2,5,4,1,2,1,2,2,2,,,,2,,,
40552,1,,1,4,3,1,1,2,1,1,2,,,,2,,,
40553,2,,4,5,3,1,1,1,1,2,2,,,,2,,,
40554,2,,3,4,1,2,1,2,1,2,1,1,2,,,,,
40555,4,3,99,4,1,2,1,2,2,1,1,,2,,,,,
40556,3,,99,4,2,2,1,2,2,2,2,,,,1,1,,
40557,2,,2,7,5,1,1,2,2,2,1,1,,,,,,
40558,2,,4,6,5,1,1,2,2,2,1,,2,,,,,
40559,,,,,,,,,,,,,,,,,,
40560,2,,1,6,1,2,1,1,2,1,2,,,,2,,,
40561,3,,2,5,1,1,1,1,2,2,1,,2,,,,,
40562,4,6,6,3,2,2,1,2,2,2,2,,,,2,,,
40563,2,,3,6,5,1,1,2,2,2,2,,,,2,,,
40564,3,,3,8,4,1,1,1,2,2,1,1,,,,,,
40565,1,,2,5,2,1,1,2,2,2,2,,,,2,,,
40566,2,,1,7,3,1,1,1,2,2,1,1,,,,,,
40567,3,,2,5,2,2,1,2,2,2,2,,,,2,,,
40568,2,,3,9,3,3,1,1,2,2,2,,,,2,,,
40569,1,,3,4,3,1,2,2,1,2,2,,,,2,,,
40570,2,,2,6,5,1,2,1,2,2,2,,,,2,,,
