"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
64504,2,2,1,1,2,2,2,1,1,6,2.26,3,1,
64505,2,2,1,1,2,1,2,2,1,3,0.52,1,2,1
64506,1,2,2,2,2,2,2,2,2,3,0.87,1,2,1
64507,1,2,1,2,2,2,2,1,2,10,3.89,3,,
64508,1,2,2,2,2,2,2,2,2,10,1.8,2,1,
64509,1,2,2,2,2,2,2,2,2,3,0.88,1,1,
64510,1,1,2,2,2,2,2,2,2,3,0.46,1,2,1
64511,2,2,1,2,2,2,2,1,2,8,3.51,3,,
64512,1,2,2,2,2,2,2,1,2,9,2.68,3,,
64513,2,2,1,2,2,2,2,2,2,,,,,
64514,1,2,2,2,2,2,2,2,2,3,0.78,1,2,1
64515,1,2,2,2,2,2,2,1,1,8,2.46,3,,
64516,1,2,1,2,1,2,2,1,2,7,2.86,3,,
64517,1,2,2,2,2,2,2,2,1,9,3.83,3,,
64518,1,2,2,2,2,2,1,2,2,5,0.56,1,2,1
64519,1,2,2,2,2,2,2,1,1,99,,9,1,
64520,1,2,2,2,2,2,2,2,2,11,5,3,,
64521,1,2,2,2,2,1,2,1,2,5,1.26,1,2,1
64522,1,2,2,2,2,2,2,1,2,77,,3,,
64523,2,2,2,2,2,2,2,2,1,2,0.33,1,2,1
64524,1,2,2,2,2,2,2,2,2,3,1.07,1,2,1
64525,1,2,2,1,2,2,2,1,1,5,1.43,2,2,1
64526,1,1,1,2,1,2,2,2,2,7,1.61,2,,
64527,,,,,,,,,,,,,,
64528,1,2,2,2,2,2,1,2,2,2,0.24,1,2,1
64529,2,2,2,2,2,2,2,2,1,5,1.04,1,2,1
64530,1,2,2,2,2,2,2,2,2,10,4.49,3,,
64531,1,2,1,2,2,1,2,2,2,11,2.6,3,,
64532,1,2,2,2,2,2,2,2,2,12,5,3,,
64533,1,2,2,2,2,1,2,2,2,4,1.01,1,2,1
64534,1,2,2,2,2,2,2,2,2,3,0.59,1,2,1
64535,1,2,1,1,2,1,2,2,2,6,1.02,1,2,1
64536,1,2,1,2,2,2,2,1,2,11,5,3,,
64537,2,2,2,2,2,1,2,2,2,2,0.44,1,,
64538,2,1,2,2,2,2,2,1,2,6,1.12,1,2,2
64539,1,2,2,2,2,2,2,1,2,12,4,3,,
64540,2,2,2,2,2,2,2,9,2,99,,9,9,
64541,1,2,2,1,2,2,2,2,1,9,2.6,3,,
64542,2,2,2,1,2,1,1,2,2,,,,,
64543,1,2,2,2,2,2,2,2,2,10,2.48,3,,
64544,1,1,1,2,1,2,2,1,2,11,4.66,3,,
64545,1,2,2,2,2,2,2,2,2,8,2.08,3,,
64546,1,1,2,2,2,2,2,2,2,5,0.97,1,2,1
64547,1,2,2,2,2,2,2,2,2,8,1.74,2,,
64548,7,2,7,2,2,2,2,2,2,77,,1,2,1
64549,2,2,1,1,1,2,2,2,2,6,1.29,1,2,1
64550,1,2,1,2,2,2,2,2,2,5,1.59,2,,
64551,1,2,2,2,2,2,2,2,2,11,3.76,3,,
64552,2,2,1,2,1,2,2,1,2,99,,2,,
64553,1,2,1,2,2,2,2,2,2,5,1.39,2,,
64554,1,1,2,2,2,2,2,2,2,12,5,3,,
64555,1,2,2,2,2,2,2,2,2,,,,,
64556,2,2,2,2,2,2,1,2,1,2,0.44,1,2,2
64557,1,2,1,2,2,2,2,2,2,4,0.97,1,2,1
64558,1,2,1,2,1,2,2,1,2,8,2.83,3,,
64559,1,2,1,2,2,2,2,2,2,7,2.94,3,,
64560,1,2,2,2,2,2,2,2,2,99,,2,2,99
64561,1,2,2,2,2,2,1,2,2,1,0.12,1,2,1
64562,1,2,2,2,2,2,2,2,2,6,1.41,2,2,1
64563,1,2,2,2,2,2,2,1,2,6,1.19,1,2,1
64564,1,2,2,2,2,2,2,1,2,12,5,3,,
64565,2,2,2,2,2,2,1,2,2,99,,1,2,1
64566,1,2,2,2,2,2,2,2,2,1,0,1,2,1
64567,1,2,2,2,2,2,2,1,1,11,3.64,3,,
64568,1,2,2,2,2,2,2,2,2,5,0.7,1,2,1
64569,1,2,1,2,1,2,1,2,2,11,2.66,3,,
64570,2,2,1,1,1,1,2,2,2,3,0.93,1,2,1
64571,1,1,2,2,2,2,2,1,2,12,5,3,,
64572,1,2,2,2,2,2,2,2,2,,,,,
64573,1,2,2,2,2,2,2,2,2,7,1.38,2,2,1
64574,1,2,2,2,2,2,2,2,1,4,0.67,1,2,1
64575,1,1,2,2,2,2,2,2,2,99,,9,2,1
64576,2,2,1,2,1,2,2,1,2,12,5,3,,
64577,1,2,2,2,2,2,2,2,2,5,1.31,2,2,1
64578,1,2,2,2,2,2,2,2,2,9,3.97,3,,
64579,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
64580,1,2,2,2,2,2,2,2,2,,,,,
64581,1,2,2,2,2,2,2,2,2,9,3.97,3,,
64582,1,2,2,2,2,2,2,1,2,5,1.07,1,,
64583,1,2,2,2,2,2,2,1,2,12,5,3,,
64584,1,2,2,2,2,2,2,2,2,,,,,
64585,1,2,2,2,2,2,2,2,2,7,1.56,2,,
64586,1,2,2,2,2,2,2,2,2,5,1.04,1,2,1
64587,1,2,2,2,2,2,2,2,1,1,0.11,1,2,1
64588,1,2,2,2,2,2,2,1,2,7,1.82,2,1,
64589,1,2,2,1,2,2,2,2,2,5,0.49,1,2,2
64590,2,2,1,2,1,2,2,2,2,7,1.38,2,2,1
64591,1,2,2,2,2,2,2,2,2,5,1.63,2,2,1
64592,1,2,2,2,2,2,2,2,2,5,1.26,1,,
64593,1,1,2,2,2,2,2,1,2,12,5,3,,
64594,1,2,2,2,1,2,2,1,2,12,4.69,3,,
64595,2,2,2,2,2,1,1,2,2,2,0.21,1,2,1
64596,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1
64597,2,2,2,1,2,2,2,2,2,2,0.36,1,2,1
64598,1,2,2,2,2,2,2,1,2,12,5,3,,
64599,1,1,2,2,2,2,2,2,2,4,0.97,1,,
64600,1,2,2,2,2,2,2,2,1,7,1.82,2,,
64601,1,2,2,2,2,2,2,1,1,11,5,3,,
64602,1,2,2,2,1,2,2,1,1,11,5,3,,
64603,1,2,2,2,2,2,2,1,2,12,4.69,3,,
64604,1,2,2,2,2,2,1,2,1,99,,1,2,1
64605,1,2,2,2,2,2,2,1,2,99,,2,2,3
64606,1,2,2,2,2,2,2,2,2,6,1.74,2,2,1
64607,1,1,2,2,2,2,2,2,2,12,4.44,3,,
64608,1,1,2,2,2,2,2,2,2,11,5,3,,
64609,1,1,2,1,2,2,2,2,2,4,1.4,2,2,1
64610,1,2,1,2,2,2,2,2,2,12,5,3,,
64611,1,2,2,2,2,2,2,2,2,11,3.44,3,,
64612,2,2,1,2,2,1,2,2,1,2,0.24,1,2,1
64613,1,2,2,2,2,2,2,2,2,6,2.69,3,,
64614,1,2,2,2,2,2,2,2,2,8,2.46,3,,
64615,2,2,2,1,2,2,2,2,2,2,0.36,1,2,1
64616,1,1,2,2,2,2,2,2,2,12,4.56,3,,
64617,1,2,2,2,2,2,2,2,2,,,,,
64618,1,2,2,2,2,1,2,2,2,4,0.67,1,2,1
64619,1,2,2,2,2,2,2,2,2,8,2.08,3,,
64620,1,2,2,2,2,2,2,2,2,77,,2,2,1
64621,1,1,2,2,2,2,2,2,2,11,4.71,3,,
64622,1,2,2,2,2,2,2,2,2,99,,1,2,99
64623,1,2,2,2,2,2,2,2,2,,,,,
64624,2,2,1,2,2,1,1,2,2,2,0.36,1,2,1
64625,1,2,1,2,1,2,2,2,2,99,,3,1,
64626,1,2,2,2,2,2,2,2,1,6,1.08,1,2,1
64627,1,2,2,2,2,2,2,2,1,5,1.3,1,2,1
64628,2,1,2,2,2,2,2,2,2,99,,3,9,
64629,2,2,2,2,2,2,2,2,2,4,1.22,1,,
64630,1,2,2,2,2,2,2,2,2,11,3.21,3,,
64631,2,1,2,2,2,2,2,9,2,5,0.44,1,9,
64632,2,2,2,2,1,2,2,2,2,1,0,1,,
64633,1,2,2,2,2,2,2,2,2,9,3.97,3,,
64634,2,2,1,1,1,2,2,2,2,3,1.18,1,2,1
64635,1,1,2,2,2,2,2,1,1,7,1.88,3,2,6
64636,2,2,2,2,2,2,2,2,1,1,0,1,2,1
64637,1,2,1,2,2,2,2,2,2,,,,,
64638,1,1,2,2,2,2,2,2,2,3,0.65,1,2,1
64639,2,2,1,1,2,2,2,2,2,10,4.76,3,,
64640,2,2,1,2,2,2,2,2,2,4,1.15,1,2,1
64641,1,2,2,2,2,2,2,2,2,8,1.6,2,2,1
64642,1,2,2,2,2,2,2,2,2,4,0.81,1,2,2
64643,2,2,2,2,2,2,2,2,1,6,2.14,3,2,1
64644,1,1,2,2,2,2,2,1,2,7,2.2,3,2,3
64645,1,2,2,2,2,2,2,2,2,4,0.69,1,2,1
64646,2,2,1,2,1,2,2,1,2,6,2.23,3,,
64647,1,2,2,2,2,2,2,2,2,8,2.08,3,,
64648,1,1,2,2,2,2,2,1,2,12,5,3,,
64649,1,2,2,2,2,2,2,2,2,7,1.12,1,2,1
64650,1,2,2,2,2,2,2,2,2,6,1.81,2,2,1
64651,2,2,1,2,2,2,2,2,2,4,1.54,2,2,1
64652,2,2,2,2,2,2,2,2,1,1,0,1,2,2
64653,2,2,2,2,2,1,2,2,1,2,0.33,1,2,1
64654,1,2,2,2,2,2,2,2,2,5,1.35,2,,
64655,1,2,2,2,2,2,2,2,2,99,,3,2,1
64656,1,1,2,2,2,2,2,2,1,12,5,3,,
64657,1,2,2,2,2,2,1,2,2,3,0.63,1,2,1
64658,1,2,2,2,2,2,1,2,2,5,0.56,1,2,1
64659,2,2,2,2,2,2,1,2,2,1,0.17,1,2,1
64660,1,2,2,2,2,2,2,2,2,6,1.27,1,2,1
64661,1,2,2,2,2,2,1,2,2,8,2.15,3,,
64662,1,1,2,2,2,2,2,2,2,5,0.89,1,2,1
64663,1,2,2,2,2,2,2,1,2,7,0.74,1,2,3
64664,1,2,1,2,2,2,2,2,2,6,1.74,2,1,
64665,1,1,2,2,2,2,2,2,2,99,,9,2,1
64666,1,1,2,2,2,2,2,2,2,77,,3,7,
64667,1,2,1,2,2,1,2,2,2,2,0.57,1,2,1
64668,2,2,2,2,2,2,1,2,1,2,0.44,1,2,2
64669,1,2,2,2,2,2,2,2,2,6,2.69,3,,
64670,1,2,2,2,2,2,2,2,2,7,1.89,3,2,1
64671,1,2,2,1,2,2,2,2,1,11,2.8,3,,
64672,1,2,2,2,2,2,2,2,2,7,1.38,2,2,1
64673,1,2,2,2,2,2,2,2,2,6,1.28,1,2,4
64674,1,2,2,2,2,2,2,2,2,5,0.94,1,2,2
64675,1,2,2,2,2,2,2,1,2,9,2.68,3,,
64676,1,2,2,2,2,2,2,2,2,3,0.75,1,,
64677,1,1,2,2,2,2,2,1,2,77,,3,1,
64678,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
64679,1,2,2,2,2,2,2,2,2,6,1.45,2,2,1
64680,1,2,2,2,2,2,2,1,2,11,3.9,3,,
64681,1,2,2,2,2,2,2,2,1,8,2.59,3,,
64682,1,2,2,2,2,1,2,2,1,10,2.67,3,,
64683,1,2,2,2,2,2,2,2,2,6,2.36,3,2,1
64684,1,2,2,1,2,1,2,2,1,99,,1,2,1
64685,1,2,2,2,2,2,2,2,2,7,1.55,2,2,1
64686,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
64687,1,2,2,1,2,1,1,2,2,4,0.67,1,2,1
64688,1,2,2,2,2,2,2,2,2,4,0.69,1,2,1
64689,1,2,2,2,2,2,2,2,2,3,0.75,1,2,2
64690,2,2,2,2,2,2,1,2,2,2,0.38,1,2,1
64691,1,2,2,2,2,2,2,2,2,77,,1,2,1
64692,2,2,1,1,1,2,2,2,1,5,1.14,1,,
64693,1,1,2,2,2,2,2,2,2,4,0.45,1,2,6
64694,1,2,2,2,2,2,2,2,1,99,,3,,
64695,1,2,2,2,2,2,2,2,2,11,3.54,3,,
64696,1,2,2,2,2,2,2,1,2,9,3.24,3,,
64697,1,2,2,2,2,2,2,2,2,4,1.19,1,2,1
64698,1,2,2,2,2,2,2,2,2,6,1.01,1,2,1
64699,1,2,2,2,2,2,2,2,2,8,2.78,3,,
64700,1,1,2,2,2,2,2,2,2,7,2.2,3,,
64701,1,2,1,1,1,1,2,2,2,5,0.62,1,2,1
64702,1,2,2,2,2,2,1,2,2,1,0.16,1,2,1
64703,1,2,2,2,2,2,2,2,2,5,1.3,1,2,1
64704,1,2,2,1,2,2,2,2,2,7,1.28,1,2,2
64705,2,2,1,2,1,2,2,2,2,5,1.69,2,2,1
64706,1,2,2,2,2,2,2,2,2,7,1.89,3,2,1
64707,1,2,2,2,2,2,1,2,2,1,0.16,1,2,1
64708,1,1,2,2,2,1,2,2,1,5,1.1,1,2,1
64709,2,2,2,2,2,1,2,2,2,3,0.84,1,2,1
64710,1,2,2,2,2,2,2,2,2,10,3.22,3,,
64711,1,2,2,2,2,2,2,1,2,12,5,3,,
64712,1,1,2,2,2,2,2,2,1,5,0.97,1,2,2
64713,1,1,1,1,1,2,2,2,2,12,5,3,,
64714,2,1,1,1,2,2,1,2,1,10,2.75,3,2,1
64715,1,2,2,2,2,2,2,2,2,1,0,1,2,1
64716,1,1,2,2,2,2,2,2,2,11,3.49,3,,
64717,1,2,2,2,2,2,2,2,1,4,0.81,1,2,1
64718,2,2,2,2,2,2,2,2,2,5,2.15,3,2,5
64719,1,2,2,2,2,2,2,2,2,8,4.41,3,,
64720,1,2,2,2,2,2,2,1,1,8,1.55,2,1,
64721,1,2,1,1,2,2,2,2,2,3,0.59,1,2,1
64722,1,1,2,2,2,2,2,2,2,7,1.2,1,2,2
64723,2,2,2,2,2,2,1,2,2,1,0,1,2,1
64724,2,1,2,2,2,2,2,2,2,12,5,3,,
64725,2,1,2,2,2,2,2,2,2,11,5,3,,
64726,1,2,2,2,2,2,1,2,2,8,1.78,2,2,1
64727,1,2,2,2,2,2,2,2,2,,,,,
64728,1,2,2,2,2,2,2,2,2,3,1.29,1,2,1
64729,,,,,,,,,,,,,,
64730,2,2,2,2,2,2,1,2,2,3,0.52,1,2,1
64731,1,2,2,2,2,2,2,2,1,6,1.57,2,,
64732,1,2,2,2,2,2,2,2,2,5,1.63,2,2,2
64733,1,2,2,2,2,2,2,1,2,7,2.7,3,,
64734,2,2,1,2,2,2,2,2,2,3,0.79,1,2,1
64735,1,1,2,2,2,2,2,2,1,1,0,1,,
64736,1,7,7,7,7,7,7,7,7,77,,7,7,
64737,1,2,2,2,2,2,2,2,1,1,0.11,1,2,1
64738,1,1,2,2,2,2,2,1,1,12,5,3,,
64739,1,1,2,2,2,2,2,2,2,12,5,3,,
64740,1,1,1,2,2,2,2,1,2,4,0.58,1,1,
64741,1,2,1,2,1,2,2,2,2,11,5,3,,
64742,1,2,1,1,1,2,2,2,2,4,1.71,2,2,2
64743,1,2,2,2,2,2,2,2,2,8,1.42,2,,
64744,1,2,2,2,2,2,2,1,2,7,0.74,1,2,3
64745,2,2,1,2,1,1,2,2,2,7,1.56,2,2,2
64746,1,2,2,2,2,2,2,2,2,10,3.12,3,,
64747,1,2,2,2,2,2,2,2,2,9,2.89,3,,
64748,1,2,2,2,2,2,2,2,2,4,1.04,1,2,1
64749,1,2,2,2,2,2,2,2,2,11,3.47,3,,
64750,1,7,2,2,2,2,2,2,2,77,,3,2,1
64751,9,2,2,2,2,2,2,2,2,99,,9,2,77
64752,1,2,2,1,2,1,2,2,2,8,3.01,3,,
64753,2,2,2,2,2,1,2,2,2,,,,,
64754,1,2,1,2,2,1,2,2,1,7,1.08,1,2,1
64755,1,2,2,2,2,2,2,2,2,,,,,
64756,1,1,1,2,2,2,2,2,2,8,2.08,3,,
64757,1,1,2,2,2,2,2,2,1,7,0.96,1,2,1
64758,1,2,2,2,2,2,2,2,2,10,4.49,3,,
64759,2,2,1,2,2,2,2,1,2,4,1.22,1,1,
64760,1,2,2,2,2,2,2,2,2,10,3.22,3,,
64761,1,2,2,2,2,2,2,1,2,8,2.08,3,1,
64762,1,1,2,2,2,2,2,1,2,12,5,3,,
64763,1,1,2,2,2,2,2,1,2,4,1.61,2,2,1
64764,1,2,2,2,2,2,2,2,2,7,2.86,3,,
64765,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
64766,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1
64767,1,2,2,2,2,2,2,2,2,4,0.67,1,2,1
64768,1,2,2,2,2,2,1,2,2,5,1.04,1,2,1
64769,1,2,1,2,2,1,2,2,2,99,,1,2,1
64770,1,1,2,2,2,2,2,1,2,9,1.77,2,,
64771,2,2,1,9,2,2,2,2,2,2,0.21,1,2,1
64772,1,2,2,2,2,2,2,2,2,5,2.2,3,2,1
64773,1,2,1,2,2,2,2,1,9,12,4.44,3,,
64774,1,2,1,2,2,2,2,2,2,5,0.71,1,2,1
64775,1,2,2,2,2,2,2,2,2,7,1.61,2,2,2
64776,1,2,2,2,2,2,2,2,2,3,0.53,1,2,1
64777,1,2,2,2,2,2,2,2,2,10,4.89,3,,
64778,1,2,2,2,1,2,2,2,2,12,4.44,3,,
64779,1,2,2,2,2,2,2,2,2,7,1.61,2,2,1
64780,2,2,1,2,2,2,2,2,2,4,1.16,1,2,1
64781,1,1,2,2,2,2,2,2,2,7,1.36,2,2,1
64782,2,2,2,2,2,2,2,1,2,2,0.81,1,2,1
64783,1,2,2,2,2,2,1,2,2,5,0.31,1,2,1
64784,2,1,1,1,2,2,1,2,1,10,2.75,3,2,1
64785,2,2,1,2,2,2,2,2,2,6,1.32,2,1,
64786,2,1,1,2,2,2,2,1,2,12,4.95,3,,
64787,2,2,2,2,2,2,1,2,2,1,0.11,1,2,1
64788,1,1,1,2,2,2,2,2,2,4,1.19,1,2,1
64789,2,2,1,2,1,2,2,1,2,12,5,3,,
64790,1,2,2,2,2,2,2,2,2,12,5,3,,
64791,1,2,2,2,2,2,2,2,2,2,0.44,1,2,1
64792,1,2,2,2,2,2,2,1,2,10,3.12,3,,
64793,1,2,2,2,2,2,2,2,1,11,4.4,3,,
64794,1,2,2,2,2,2,2,2,1,6,1.27,1,2,1
64795,1,2,1,2,2,2,2,2,2,4,0.81,1,2,1
64796,1,2,2,2,2,2,2,2,1,3,0.48,1,2,1
64797,1,1,2,2,2,2,2,1,2,12,5,3,,
64798,1,2,2,2,2,2,2,1,2,7,1.94,3,1,
64799,1,2,2,2,2,2,2,2,2,99,,3,2,1
64800,1,2,2,2,2,2,2,2,2,6,1.57,2,,
64801,1,1,1,2,2,2,2,2,2,5,1.26,1,2,1
64802,1,2,2,2,2,2,2,2,2,9,5,3,,
64803,1,1,2,2,2,2,2,2,1,6,1.45,2,2,2
64804,1,2,2,2,2,2,2,2,2,8,1.83,2,,
64805,1,2,2,2,2,2,2,2,2,4,1.76,2,2,1
64806,2,2,1,2,2,2,2,1,2,8,3.26,3,,
64807,1,2,2,2,2,2,2,1,2,11,3.21,3,,
64808,1,2,2,2,2,2,2,1,2,12,5,3,,
64809,1,2,2,2,2,2,2,2,2,12,3.49,3,,
64810,1,2,2,2,2,2,2,2,2,3,0.52,1,2,4
64811,1,2,1,2,1,2,2,2,2,7,1.65,2,,
64812,1,2,1,2,2,2,2,2,1,6,1.3,1,2,1
64813,2,2,2,2,2,1,2,1,2,2,0.69,1,2,1
64814,1,2,1,2,2,1,1,2,1,7,1.17,1,2,1
64815,1,2,2,2,2,2,2,2,2,3,0.44,1,2,1
64816,2,2,2,2,2,2,2,2,2,1,0.28,1,2,1
64817,1,2,2,2,2,2,2,1,1,1,0,1,2,1
64818,1,2,2,2,2,2,2,2,2,10,3.22,3,,
64819,1,2,2,2,2,2,2,1,2,8,2.91,3,,
64820,1,2,2,2,2,2,2,2,1,7,1.56,2,2,1
64821,1,2,2,2,2,2,2,2,2,8,4.41,3,,
64822,1,2,2,2,2,2,2,2,2,2,0.54,1,2,1
64823,1,2,2,2,2,2,1,2,1,11,2.89,3,,
64824,2,2,1,1,2,2,2,2,2,2,0.86,1,2,1
64825,1,2,2,2,2,2,2,1,2,12,5,3,,
64826,2,2,2,1,2,2,2,2,2,3,0.92,1,2,1
64827,1,2,2,2,2,2,2,2,1,4,0.6,1,2,1
64828,1,2,2,2,2,2,2,2,2,1,0,1,2,1
64829,1,1,2,2,2,2,2,2,2,11,3.9,3,,
64830,1,2,2,2,2,2,2,2,2,2,0.37,1,2,99
64831,1,2,2,2,2,2,2,2,2,1,0,1,,
64832,1,2,2,2,2,2,2,2,2,5,1.26,1,,
64833,1,2,2,2,2,2,2,2,2,5,0.94,1,2,1
64834,1,2,2,2,2,2,2,2,2,5,0.77,1,2,1
64835,1,2,2,2,2,2,2,2,2,3,0.78,1,2,77
64836,1,2,2,2,2,2,2,2,1,2,0.28,1,2,1
64837,1,2,2,2,2,2,2,2,2,6,0.89,1,2,5
64838,2,2,2,1,2,2,2,2,2,2,0.43,1,2,1
64839,1,2,2,2,2,2,2,1,2,11,3.21,3,,
64840,1,2,2,2,2,2,2,2,2,99,,1,2,1
64841,2,2,2,2,2,2,2,2,2,4,0.43,1,2,1
64842,1,2,2,2,2,2,2,2,2,99,,9,2,1
64843,1,2,2,2,2,1,2,2,2,2,0.32,1,2,3
64844,1,1,2,2,2,2,2,2,2,6,1.01,1,2,1
64845,1,2,2,2,2,2,2,2,2,5,0.83,1,,
64846,1,2,2,2,2,2,2,2,2,5,0.64,1,2,1
64847,1,1,2,2,2,2,2,2,2,9,2.68,3,,
64848,2,2,1,1,2,2,2,2,2,4,1.19,1,2,77
64849,1,1,2,2,2,2,2,1,2,11,2.98,3,,
64850,1,2,2,2,2,2,2,2,2,9,3.14,3,,
64851,2,2,2,2,2,2,2,2,2,4,1.65,2,2,1
64852,1,2,2,2,2,2,2,2,2,6,1.5,2,2,1
64853,1,2,2,2,2,1,2,2,2,6,0.59,1,2,1
64854,1,2,1,2,2,2,2,2,2,99,,3,2,1
64855,2,2,2,2,2,2,2,2,1,4,0.65,1,2,1
64856,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1
64857,1,2,2,2,2,2,2,1,1,3,1.29,1,2,2
64858,1,2,2,2,2,2,2,2,2,2,0.56,1,2,1
64859,1,2,2,2,2,2,2,2,1,7,1.94,3,,
64860,1,2,2,2,2,1,2,2,2,6,1.68,2,2,1
64861,1,1,2,2,2,2,2,1,2,5,0.92,1,1,
64862,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1
64863,1,2,2,2,2,2,2,1,2,11,5,3,,
64864,2,1,2,2,2,2,2,2,1,1,0.13,1,2,1
64865,1,1,2,2,2,2,1,2,2,1,0,1,2,1
64866,1,2,2,2,2,2,2,2,1,4,0.41,1,2,1
64867,2,2,1,1,2,1,2,2,2,6,1.36,2,2,2
64868,1,2,2,2,2,2,2,2,2,3,0.48,1,2,1
64869,1,2,2,2,2,2,2,2,2,11,3.64,3,,
64870,1,1,1,2,2,2,2,1,2,4,0.58,1,1,
64871,1,2,2,2,2,2,2,1,2,77,,3,,
64872,1,1,2,2,2,2,2,2,1,5,0.97,1,2,2
64873,1,2,2,2,2,2,2,1,2,12,5,3,,
64874,2,2,1,2,2,1,2,2,2,3,0.56,1,2,1
64875,1,2,2,2,2,2,2,1,2,12,5,3,,
64876,1,1,2,2,2,2,2,2,2,4,1.65,2,,
64877,2,2,2,2,2,2,2,2,2,1,0.11,1,2,1
64878,1,1,2,2,2,2,2,2,1,6,1.7,2,2,1
64879,1,2,2,2,2,2,2,1,1,8,1.55,2,1,
64880,1,1,2,2,2,2,2,1,2,12,5,3,,
64881,2,1,2,2,2,2,2,9,2,5,0.44,1,9,
64882,1,1,2,2,1,2,2,1,2,11,5,3,,
64883,1,2,2,2,2,2,2,2,2,7,1.55,2,2,1
64884,1,2,2,2,2,2,2,2,2,7,1.33,2,2,1
64885,1,2,2,2,2,2,2,2,2,8,2,3,,
64886,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
64887,1,2,2,2,2,2,2,2,2,6,1.19,1,2,1
64888,1,2,2,2,2,2,2,2,2,99,,2,,
64889,1,2,2,2,2,2,2,2,2,6,1.41,2,2,1
64890,1,2,2,2,2,2,2,2,2,9,2,3,,
64891,1,2,2,2,2,2,2,2,2,4,0.46,1,2,3
64892,1,2,2,2,2,2,2,2,2,3,0.71,1,2,1
64893,1,1,1,2,1,2,2,1,1,10,2.06,3,,
64894,1,1,2,2,2,2,2,2,2,7,1.56,2,,
64895,1,2,1,2,2,2,2,2,2,8,2.15,3,,
64896,1,2,2,2,2,2,2,2,1,7,1.67,2,2,1
64897,1,2,2,2,2,2,2,1,2,3,0.65,1,1,
64898,1,2,1,2,2,1,2,2,2,5,1.47,2,2,1
64899,1,1,2,2,1,2,2,1,2,7,2.33,3,,
64900,1,2,2,2,2,2,2,2,2,5,1.43,2,2,77
64901,2,2,1,2,2,2,2,2,1,3,0.98,1,2,1
64902,1,2,2,2,2,2,2,2,1,1,0,1,2,1
64903,1,2,2,2,2,2,2,1,1,6,2.75,3,2,1
64904,1,2,1,1,2,2,2,2,2,3,1.07,1,2,1
64905,1,2,2,2,2,2,2,1,2,4,0.81,1,,
64906,1,2,1,1,2,2,2,2,2,10,3.22,3,,
64907,1,2,2,2,2,2,2,1,2,11,4.16,3,,
64908,1,2,2,2,2,2,2,1,2,5,2.22,3,,
64909,1,2,1,2,1,2,2,2,2,5,0.8,1,2,2
64910,2,1,2,2,2,2,2,2,2,99,,3,,
64911,1,2,2,2,2,2,2,1,2,12,5,3,,
64912,1,2,2,2,2,2,2,2,2,1,0,1,2,1
64913,2,2,2,2,2,2,2,2,1,2,0.49,1,2,1
64914,1,2,2,2,2,2,2,2,2,7,3.67,3,,
64915,2,2,2,2,2,2,1,2,1,1,0.11,1,2,1
64916,1,2,2,2,2,2,2,2,2,1,0,1,2,1
64917,1,2,2,2,2,2,2,2,2,10,3.89,3,,
64918,1,2,2,2,2,2,2,2,2,4,1.01,1,2,1
64919,1,1,2,2,2,1,1,2,2,77,,1,2,1
64920,1,2,2,2,2,2,1,2,2,3,0.39,1,2,1
64921,2,2,1,2,2,2,2,2,2,4,0.69,1,2,1
64922,1,2,2,2,2,2,2,1,2,12,5,3,,
64923,1,1,2,2,2,2,2,2,2,2,0.32,1,,
64924,1,2,2,2,2,2,2,2,1,7,1.88,3,2,1
64925,1,1,2,2,2,2,1,2,2,3,0.49,1,2,1
64926,1,2,2,2,2,2,2,2,2,5,0.71,1,2,1
64927,2,2,2,2,2,1,2,2,1,3,0.39,1,2,1
64928,1,2,1,2,1,2,2,2,1,8,2.08,3,1,
64929,2,2,1,2,2,1,1,2,2,5,1.07,1,2,1
64930,2,2,1,2,2,2,2,2,2,5,1.55,2,2,3
64931,1,2,2,1,2,2,2,2,2,99,,9,,
64932,1,1,2,2,2,2,2,1,2,12,5,3,,
64933,1,2,2,2,2,2,2,2,2,10,3.12,3,,
64934,1,2,2,2,2,2,2,2,2,6,1.68,2,2,6
64935,1,2,2,2,2,2,2,1,2,9,2.22,3,,
64936,2,2,2,2,2,2,1,2,1,2,0.26,1,2,1
64937,2,1,1,2,1,2,2,1,2,5,1.63,2,1,
64938,1,2,2,2,2,2,2,2,2,7,3.22,3,,
64939,2,2,2,2,2,2,2,2,2,1,0,1,2,77
64940,1,2,2,1,2,1,2,2,2,7,1.1,1,7,
64941,1,2,2,2,2,2,2,2,2,1,0.16,1,2,1
64942,2,2,1,1,1,2,2,2,2,4,1.76,2,2,1
64943,1,2,2,2,2,2,2,2,2,10,3.89,3,,
64944,1,2,2,2,2,2,2,2,1,3,0.44,1,2,4
64945,1,1,1,2,2,2,2,2,2,7,1.38,2,2,2
