"SEQN","FSD160","FSD170N","FSD180","FSD190","FSD200","FSQ400","FSQ410","FSQ420","FSQ430","FSQ440","FSD450","FSQ460","FSQ470","FSQ480","FSQ490","FSQ500","FSQ510","FSD520","FSD655","FSD660C","FSD665","FSQ650","FSD660M","FSD670","HHFDSEC","ADFDSEC","CHFDSEC"
18730,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18731,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18732,2,,,,,1,2,1,2,2,2,,,,,,,,,,,,,,4,4,3
18733,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,
18734,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18735,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18736,1,3,1,12,1,2,,2,2,2,2,,,,,,,,,,,,,,3,3,1
18737,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18738,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,2,2,1
18739,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18740,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18741,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18742,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18743,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18744,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18745,1,,,,,,,,,,,,2,2,2,2,,2,1,1,2,,,,4,4,3
18746,,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,
18747,,,,,,,,,,,,,,,,,,,,,,,,,,,
18748,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18749,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18750,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18751,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18752,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18753,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18754,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18755,2,,,,,,,,,,,,,,,,,,,,,,,,2,1,2
18756,2,4,1,10,1,,,,,,,,1,2,2,2,,2,,,,,,,4,4,3
18757,1,2,1,12,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1
18758,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18759,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18760,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18761,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
18762,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18763,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18764,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18765,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18766,2,,,,,1,2,1,2,2,2,,,,,,,,,,,2,,,4,3,3
18767,2,4,1,10,2,,,,,,,,,,,,,,,,,,,,3,3,3
18768,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18769,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18770,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18771,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18772,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18773,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18774,1,,,,,,,,,,,,2,2,2,2,,2,1,1,6,,,,2,2,1
18775,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18776,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18777,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18778,2,1,2,,,,,,,,,,,,,,,,,,,,,,2,2,2
18779,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18780,1,3,1,4,1,,,,,,,,,,,,,,,,,,,,2,2,1
18781,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18782,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18783,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18784,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18785,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18786,2,,,,,2,,1,2,2,2,,,,,,,,,,,,,,2,2,
18787,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18788,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18789,1,3,1,12,1,,,,,,,,2,2,2,2,,2,1,1,3,,,,3,3,1
18790,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18791,2,4,1,10,2,1,14,1,1,1,2,,,,,,,,,,,,,,4,4,3
18792,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18793,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18794,1,,,,,,,,,,,,2,2,2,2,,2,,,,,,,3,3,1
18795,,,,,,,,,,,,,,,,,,,,,,,,,,,
18796,2,2,2,,,,,,,,,,,,,,,,,,,,,,3,3,3
18797,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18798,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18799,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18800,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18801,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18802,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18803,2,,,,,1,10,1,1,1,1,2,,,,,,,,,,,,,4,4,4
18804,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18805,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18806,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18807,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18808,2,,,,,,,,,,,,,,,,,,2,,,,,,,,
18809,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18810,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18811,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18812,1,1,1,9,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1
18813,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18814,1,7,1,12,1,,,,,,,,,,,,,,1,1,5,,,,1,1,1
18815,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18816,1,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
18817,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18818,2,1,2,,,,,,,,,,1,1,1,2,,2,,,,,,,4,4,3
18819,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18820,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18821,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18822,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18823,,1,1,3,1,,,,,,,,,,,,,,,,,,,,1,1,
18824,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,2,1,2
18825,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18826,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18827,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18828,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18829,1,1,2,,,,,,,,,,2,2,2,2,,2,1,1,6,,,,2,2,1
18830,1,,,,,,,,,,,,2,2,1,2,,2,1,2,6,,,,4,4,3
18831,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18832,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18833,2,,,,,,,,,,,,,,,,,,2,,,,,,,,
18834,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
18835,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18836,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18837,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18838,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18839,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18840,1,3,1,12,1,,,,,,,,,,,,,,1,1,6,,,,1,1,1
18841,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18842,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,2,2,1
18843,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,
18844,2,6,1,12,1,,,,,,,,1,1,2,2,,2,,,,,,,4,4,4
18845,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,4,4,3
18846,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18847,2,2,1,,,,,,,,,,,,,,,,,,,,,,3,3,3
18848,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18849,2,,,,,,,,,,,,2,2,2,2,,2,,,,,,,2,2,1
18850,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,1
18851,2,,,,,,,,,,,,,,,,,,,,,2,,,,,
18852,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18853,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18854,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18855,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,
18856,1,3,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
18857,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18858,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1
18859,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,1
18860,2,,,,,,,,,,,,,,,,,,2,,,,,,,,
18861,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18862,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18863,1,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18864,2,,,,,,,,,,,,,,,,,,1,2,6,,,,1,1,1
18865,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,
18866,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18867,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18868,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18869,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18870,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18871,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18872,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18873,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18874,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18875,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18876,1,2,2,,,,,,,,,,,,,,,,1,1,4,,,,2,2,1
18877,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18878,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18879,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18880,2,,,,,,,,,,,,,,,,,,2,,,,,,,,
18881,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18882,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18883,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18884,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18885,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18886,1,3,1,,,,,,,,,,,,,,,,1,1,6,,,,1,1,1
18887,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18888,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18889,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18890,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18891,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18892,2,1,2,,,,,,,,,,2,2,2,2,,2,,,,,,,3,3,1
18893,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18894,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18895,2,,,,,,,,,,,,,,,,,,2,,,,,,3,2,2
18896,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18897,,,,,,,,,,,,,,,,,,,,,,,,,3,3,
18898,1,,,,,,,,,,,,2,2,2,2,,2,1,1,4,,,,2,2,1
18899,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18900,2,,,,,,,,,,,,2,2,2,2,,2,,,,,,,2,2,1
18901,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18902,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18903,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18904,,,,,,,,,,,,,,,,,,,,,,,,,,,
18905,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18906,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
18907,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18908,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18909,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18910,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18911,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,
18912,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18913,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18914,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18915,1,5,1,12,1,,,,,,,,2,2,2,2,,2,,,,,,,4,4,3
18916,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18917,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18918,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18919,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,
18920,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18921,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18922,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18923,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18924,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18925,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18926,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18927,1,1,2,,,,,,,,,,,,,,,,1,1,5,,,,1,1,1
18928,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18929,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18930,1,,,,,,,,,,,,2,2,2,2,,2,1,1,3,,,,3,3,2
18931,1,4,1,4,1,,,,,,,,,,,,,,1,1,5,,,,3,3,1
18932,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18933,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18934,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18935,1,5,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,1
18936,1,,,,,,,,,,,,,,,,,,1,1,1,,,,2,2,1
18937,1,1,2,,,,,,,,,,,,,,,,1,1,5,,,,1,1,1
18938,2,4,1,4,1,,,,,,,,,,,,,,2,,,,,,3,3,2
18939,1,4,1,12,1,,,,,,,,,,,,,,1,1,6,,,,3,2,2
18940,1,,,,,,,,,,,,,,,,,,1,1,5,,,,1,1,1
18941,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18942,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18943,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1
18944,,,,,,,,,,,,,,,,,,,,,,,,,,,
18945,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18946,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18947,2,1,2,,,,,,,,,,2,2,2,2,,2,2,,,,,,2,1,2
18948,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,3
18949,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18950,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18951,2,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
18952,2,,,,,,,,,,,,,,,,,,1,2,4,,,,1,1,1
18953,1,3,1,,,,,,,,,,,,,,,,1,1,3,,,,1,1,1
18954,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18955,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18956,1,,,,,,,,,,,,,,,,,,1,1,6,,,,1,1,1
18957,2,,,,,,,,,,,,,,,,,,,,,,,,,,
18958,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18959,2,,,,,,,,,,,,,,,,,,1,2,4,,,,1,1,1
18960,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18961,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18962,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18963,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18964,,,,,,,,,,,,,,,,,,,1,1,6,,,,3,3,
18965,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18966,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18967,1,,,,,,,,,,,,,,,,,,1,2,4,,,,1,1,1
18968,2,,,,,,,,,,,,,,,,,,,,,,,,3,2,2
18969,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,1
18970,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
18971,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18972,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18973,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18974,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18975,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18976,1,1,2,,,,,,,,,,2,2,2,2,,2,1,1,2,,,,2,2,1
18977,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18978,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18979,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18980,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18981,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18982,1,1,2,,,,,,,,,,,,,,,,,,,,,,2,2,1
18983,,,,,,,,,,,,,2,2,2,2,,2,,,,,,,4,4,2
18984,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18985,,1,1,12,1,2,,2,2,2,2,,,,,,,,,,,,,,2,2,
18986,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,2
18987,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18988,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18989,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18990,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18991,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18992,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18993,2,,,,,1,7,1,2,2,2,,,,,,,,,,,,,,4,4,3
18994,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
18995,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,
18996,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18997,1,,,,,,,,,,,,,,,,,,1,1,3,,,,1,1,1
18998,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
18999,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19000,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19001,2,,,,,,,,,,,,,,,,,,,,,,,,,,
19002,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19003,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19004,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19005,1,4,1,,,,,,,,,,,,,,,,1,1,6,,,,1,1,1
19006,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19007,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19008,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19009,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19010,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19011,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19012,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
19013,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19014,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
19015,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19016,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,4,4,4
19017,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19018,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19019,1,1,2,,,,,,,,,,2,2,2,2,,2,,,,,,,2,2,1
19020,1,,,,,,,,,,,,,,,,,,1,1,2,,,,1,1,1
19021,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19022,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19023,2,1,2,,,,,,,,,,,,,,,,,,,,,,3,3,2
19024,1,5,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,1
19025,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
19026,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19027,1,3,1,12,1,,,,,,,,,,,,,,1,2,5,,,,1,1,1
19028,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19029,1,2,1,9,1,,,,,,,,,,,,,,1,1,2,,,,1,1,1
19030,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19031,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
19032,1,,,,,,,,,,,,,,,,,,1,1,6,,,,2,2,1
19033,1,1,1,9,2,2,,2,2,2,2,,,,,,,,,,,,,,2,2,2
19034,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19035,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
19036,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19037,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19038,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19039,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
19040,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19041,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
19042,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19043,1,,,,,2,,2,2,2,2,,,,,,,,,,,2,,,4,4,2
19044,2,,,,,,,,,,,,,,,,,,2,,,,,,2,2,1
19045,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19046,1,1,2,,,,,,,,,,,,,,,,1,1,6,,,,4,3,4
19047,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19048,2,,,,,,,,,,,,,,,,,,1,2,6,,,,1,1,1
19049,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19050,2,2,1,12,1,2,,2,2,2,2,,,,,,,,,,,,,,3,3,2
19051,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19052,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19053,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19054,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19055,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19056,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19057,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19058,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19059,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19060,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19061,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19062,,,,,,1,1,1,2,2,2,,,,,,,,,,,,,,2,2,
19063,2,,,,,,,,,,,,2,2,2,2,,2,,,,,,,3,3,3
19064,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19065,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19066,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19067,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19068,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19069,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
19070,2,,,,,,,,,,,,2,2,2,2,,2,,,,,,,3,2,2
19071,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19072,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19073,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19074,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19075,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,2
19076,1,3,1,12,1,,,,,,,,,,,,,,,,,,,,4,4,3
19077,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19078,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19079,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19080,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,4,4,4
19081,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19082,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19083,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19084,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19085,2,1,2,,,,,,,,,,1,1,2,2,,2,1,2,6,,,,3,3,1
19086,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19087,2,,,,,,,,,,,,2,2,2,2,,2,2,,,,,,3,3,1
19088,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19089,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19090,2,,,,,1,3,2,2,2,2,,,,,,,,,,,,,,3,3,3
19091,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19092,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19093,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19094,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19095,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
19096,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19097,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19098,2,1,2,,,,,,,,,,,,,,,,,,,,,,2,2,1
19099,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19100,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19101,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19102,1,,,,,,,,,,,,2,2,2,2,,2,1,1,4,,,,3,3,2
19103,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19104,1,,,,,,,,,,,,2,2,2,2,,2,1,1,2,,,,3,3,3
19105,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19106,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19107,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19108,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19109,1,6,1,7,2,,,,,,,,,,,,,,1,1,4,,,,1,1,1
19110,2,,,,,,,,,,,,,,,,,,,,,,,,,,
19111,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19112,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19113,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19114,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19115,,,,,,,,,,,,,,,,,,,,,,,,,2,2,
19116,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19117,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,
19118,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19119,2,,,,,,,,,,,,,,,,,,,,,,,,3,2,3
19120,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19121,2,,,,,,,,,,,,1,1,2,2,,2,,,,,,,3,3,2
19122,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19123,2,2,2,,,,,,,,,,,,,,,,,,,,,,3,3,3
19124,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
19125,1,,,,,,,,,,,,2,2,2,2,,2,1,1,5,,,,2,1,2
19126,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
19127,,,,,,,,,,,,,,,,,,,,,,,,,,,
